;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{150000.0: 1, 60000.0: 4, 90000.0: 1, 70000.0: 1, 110000.0: 1, 80000.0: 3, 50000.0: 2, nan: 1, 57200.0: 1, 30000.0: 1, 55000.0: 1, 65000.0: 1, 100000.0: 4, 160000.0: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1};0.0;29.0;3.046;"От 1 года до 3 лет    17;От 3 до 6 лет         14;Нет опыта              2;Более 6 лет            1";"Полная занятость       31;Проектная работа        2;Частичная занятость     1";"Полный день         28;Удаленная работа     5;Гибкий график        1";{'1С: Управление Торговлей': 3, ' 1С: Розница': 3, ' 1С: Зарплата и управление персоналом': 4, ' 1C: Бухгалтерия': 5, ' 1С: Управление нашей фирмой': 1, ' 1С: Предприятие': 1, 'Базы данных': 1, ' Windows Os': 1, ' Cистемы управления базами данных': 1, ' 1С: Бухгалтерия и склад': 1, ' 1С: Предприятие 8': 6, ' 1С: Торговля и склад': 1, ' C++': 2, '1С программирование': 5, ' MS SQL Server': 1, ' Настройка серверов Apache': 1, ' Создание конфигурации 1С': 1, ' Обновление конфигурации 1С': 1, ' Администрирование сетевого оборудования': 2, ' 1С: Комплексная автоматизация': 1, ' Пользователь ПК': 2, 'Планирование карьеры': 1, ' Pinnacle Studio': 1, ' Способность обучать других': 1, ' 1С программирование': 5, ' Грамотная речь': 1, ' Английский язык': 1, ' Работа в команде': 1, ' Работа с оргтехникой': 1, ' Работа с большим объемом информации': 1, ' 1С: Управление Торговлей': 2, ' 1С: Бухгалтерия': 5, 'Мобильность': 1, ' Банк-клиент': 1, ' ЕГАИС': 1, ' Терминалы Сбора Данных': 1, '1С: Бухгалтерия': 1, ' Бухгалтерский учет': 1, ' 1С: Документооборот': 1, ' ERP-системы на базе 1С': 1, '1С: Зарплата и управление персоналом': 2, '1С: Торговля': 1}
