;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
87;34058575;Инженер-программист;Екатеринбург;25000.0;;Уральский электромеханический завод;2019-10-14T07:53:21+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Акционерное общество «Уральский электромеханический завод», лидер Уральского региона в сфере изготовления электротехнической продукции, традиционной и атомной энергетики приглашает на работу инженера-программиста.Требования: Высшее образование (АСУП, АСУТП);Знание и опыт разработки в СУБД Oracle или Postgres;Опыт работы от 1 года.Обязанности:Консультация пользователей;Разработка технологии решения задачи по всем этапам обработки информации;Сопровождение и внедрение программных средств.Разработка дополнительных отчетов и модулей по заявкам подразделений.Мы предлагаем Вам: Официальное трудоустройство (полное соблюдение норм Трудового кодекса);Заработная плата от 34 000 руб.;Корпоративное обучение;Спортивно-культурные мероприятия;Нормированный рабочий день;Район работы: Пионерский (район УрФУ).«Благодарим Вас за интерес, проявленный к нашему предприятию. Срок рассмотрения резюме — 5 рабочих дней. Отсутствие ответа в течение этого времени означает, что, к сожалению, на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено в нашей базе данных и, если в дальнейшем вакансия появится, мы предложим ее Вам для рассмотрения».";;Высшее образование (АСУП, АСУТП). Знание и опыт разработки в СУБД Oracle или Postgres. Опыт работы от 1 года.;Консультация пользователей. Разработка технологии решения задачи по всем этапам обработки информации. Сопровождение и внедрение программных средств. Разработка дополнительных отчетов и...;
24;33997294;Инженер-программист;Омск;25000.0;;БУ ДПО ОО ЦПК РЗ;2019-10-09T10:46:33+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  своевременное размещение актуальной и обновленной информации на официальном сайте учреждения, в т.ч. его администрирование; работа с организацией, предоставляющей услуги по обслуживанию и размещению официального сайта учреждения (хостинг); разработка и согласование технических спецификаций (заданий) на программные продукты; разработка инструкций по работе с программами, оформление необходимой технической документации; определение возможности использования нового программного обеспечения, в том числе введенных в эксплуатацию программных средств и их дальнейшее сопровождение.  Требования:  Высшее техническое образование администрирование программы «1С: Управление учебным центром», СЭД «Аврора» администрирование сайта организации  Условия:  Бюджетное учреждение, соц. пакет, пятидневная рабочая неделя с 08.30 да 17.00 ";  Бюджетное учреждение, соц. пакет, пятидневная рабочая неделя с 08.30 да 17.00 ;Высшее техническое образование.;Своевременное размещение актуальной и обновленной информации на официальном сайте учреждения, в т.ч. его администрирование. Работа с организацией, предоставляющей услуги...;"Администрирование сайтов; Документальное сопровождение; 1С: Документооборот; Разработка инструкций"
50;33384399;Инженер-программист;Самара;25000.0;;ГБУЗ Самарская областная детская клиническая больница имени Н.Н.Ивановой;2019-10-01T09:45:39+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  согласно должностной инструкции предприятия  Требования:  Высшее образование Информатика и вычислительная техника  Условия:  трудоустройство согласно ТК РФ ;  трудоустройство согласно ТК РФ ;"Высшее образование &quot;Информатика и вычислительная техника&quot;.";Согласно должностной инструкции предприятия.;
48;33795846;Инженер-программист;Самара;35000.0;;Алия;2019-09-26T17:04:12+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  Техническая поддержка информационной системы предприятия Общая техническая поддержка программного обеспечения на рабочих станциях Настройка новых технологий, интеграция информационной системы предприятия с внешними сервисами. Внедрение новых технологий, интеграция информационной системы предприятия с системой он-лайн бронирования и интернет-магазина Сопровождение 1С Предприятие, доработка печатных форм отчетов, обработка файлов. Сопровождение абонентских договоров телефонии и интернет-связи.  Требования:   стрессоустойчивость, ответственность, целеустремленность, коммуникабельность.  Условия:   График работы понедельник-пятница с 8.00 до 17.00 суббота,воскресенье - выходной. Заработная плата - от 35 000 руб.     ;   График работы понедельник-пятница с 8.00 до 17.00 суббота,воскресенье - выходной. Заработная плата - от 35 000 руб.     ;Стрессоустойчивость, ответственность, целеустремленность, коммуникабельность.;Техническая поддержка информационной системы предприятия. Общая техническая поддержка программного обеспечения на рабочих станциях. Настройка новых технологий, интеграция информационной системы предприятия...;"1С: Предприятие 8; Windows 7; Информационные технологии; 1С: Документооборот; Mac Os"
49;30720332;Инженер-программист;Казань;55000.0;;Зарница, ПО;2019-10-07T08:29:18+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В отделе инженерных разработок крупной развивающейся компании открыта вакансия инженера-программиста Обязанности: - разработка прикладного ПО для лабораторного оборудования- создание пользовательского интерфейса- формирование отчетов Требования:  знакомство с Visual Studio, знание WPF (предпочтительный язык - c#)- знание промышленных протоколов связи;- опыт работы с приборами промышленной автоматики (преобразователей частоты, ПЛК, операторские панели различных производителей - Siemens, Omron, Delta, Овен);- желательно базовые знания схемотехники и электроники Уверенный ПК пользователь (Word, Excel), , работа в графических редакторах; Построение SCADA-систем к обучающим стендам и тренажерам; Развитое мышление, решение нестандартных задач.  Условия:  Работа в быстроразвивающейся крупной компании; График работы 5/2 с 9.00 до 18.00; Высокие возможности саморазвития; Офис в г. Казань пос. Левченко; Собственная столовая; Собственный спортзал; Охраняемая стоянка; Дотации на проезд, вахта; Дружный молодой коллектив; Сладкий чай и крепкий кофе – без ограничений; Оформление в соответствии с ТК РФ; Заработная плата по результатам собеседования. ";"  Работа в быстроразвивающейся крупной компании; График работы 5/2 с 9.00 до 18.00; Высокие возможности саморазвития; Офис в г. Казань пос. Левченко; Собственная столовая; Собственный спортзал; Охраняемая стоянка; Дотации на проезд, вахта; Дружный молодой коллектив; Сладкий чай и крепкий кофе – без ограничений; Оформление в соответствии с ТК РФ; Заработная плата по результатам собеседования. ";Знакомство с Visual Studio, знание WPF (предпочтительный язык - c#). - знание промышленных протоколов связи. - опыт работы с приборами промышленной автоматики (преобразователей...;разработка прикладного ПО для лабораторного оборудования. - создание пользовательского интерфейса. - формирование отчетов. Построение SCADA-систем к обучающим стендам и тренажерам.;
30;33812294;Инженер-программист;Санкт-Петербург;110000.0;;Электронмаш;2019-10-18T15:38:54+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:   Разработка под 1С УПП, 1С Appius PLM Реализация задач по разработке/доработке приложений для автоматизации технологических процессов компании, производящей электротехническое оборудование Анализ задач и разработка технических заданий Тестирование прототипов разрабатываемых приложений Сдача результатов разработки заказчикам  Требования:  Знание 1С: 8.3, управляемые формы Знание основ проектирования БД и основ функционального проектирования Умение разбираться в чужом коде и интерпретировать желания заказчика (сотрудников предприятия).  Приветствуются:  1С тонкий клиент, web клиент, БСП, мобильное приложение C#, Open XML MS SQL на уровне: «написание простой команды выборки/изменения/удаления без подсказок» представление о сервис/клиент-ориентированной архитектуре  Мы хотим найти инициативного человека, который нацелен на долгосрочное сотрудничество и готов внести свой вклад в развитие как существующего программного обеспечения так в разработку новых решений для автоматизации технологических процессов компании. Условия: Пн- пт, с 9.00 до 17.30, своя столовая, молодой дружный коллектив.; Пн- пт, с 9.00 до 17.30, своя столовая, молодой дружный коллектив.;Знание 1С: 8.3, управляемые формы. Знание основ проектирования БД и основ функционального проектирования. Умение разбираться в чужом коде...;Разработка под 1С УПП, 1С Appius PLM. Реализация задач по разработке/доработке приложений для автоматизации технологических процессов компании...;
91;32247586;Инженер-программист;Москва;;;Юнидрафт;2019-10-18T15:13:41+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:   Разработка плагинов для Autodesk Revit, Autodesk AutoCAD, MS Word, MS Excel;  Обработка данных информационных моделей IFC.  Требования:   Уверенное знание Visual C;   Опыт работы с базами данных;   Опыт работы программистом не менее 2 лет.  Технический английский (чтение документации);  Плюсом будет  Знание и опыт программирования на JS; Опыт работы с REST-API; Знание стека протоколов TCP/IP; Знание и опыт программирования С/C++; Умение работать с системами управления версиями GIT и иными;    Условия:  Конкурентоспособная белая заработная плата; Оформление по ТК РФ; ДМС после испытательного срока; Много интересной работы. ";"  Конкурентоспособная белая заработная плата; Оформление по ТК РФ; ДМС после испытательного срока; Много интересной работы. ";Уверенное знание Visual C. Опыт работы с базами данных. Опыт работы <highlighttext>программистом</highlighttext> не менее 2 лет. Технический английский (чтение документации). ;Разработка плагинов для Autodesk Revit, Autodesk AutoCAD, MS Word, MS Excel. Обработка данных информационных моделей IFC.;
89;33809181;Инженер-программист;Екатеринбург;;;ТЕХНЭКС;2019-10-08T13:20:13+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Машиностроительной компании, в связи с расширением производства, на постоянную работу требуется инженер-программист. Обязанности:  автоматизация оборудования для пищевой промышленности посредством программного обеспечения ProLeit; программирование современных микроконтроллеров Siemens; разработка интерфейсов обмена информацией между АСУТП, MS SQL и ERP системами; внедрение разработанных интерфейсов на производства; тестирование написанного программного обеспечения.  Требования:  высшее техническое образование; знание MS SQL Server; знание SSIS, SSRS; знание языков программирования С#: синтаксис, структуры, типы данных; опыт работы в IDE Microsoft Visual Studio; знание английского языка на уровне чтения технической литературы.  Условия:  трудоустройство согласно ТК РФ; достойный уровень оплаты труда; работа в молодом сплоченном коллективе; возможность самореализации. ";"  трудоустройство согласно ТК РФ; достойный уровень оплаты труда; работа в молодом сплоченном коллективе; возможность самореализации. ";Высшее техническое образование. Знание MS SQL Server. Знание SSIS, SSRS. Знание языков программирования С#: синтаксис, структуры, типы данных. ;"Автоматизация оборудования для пищевой промышленности посредством программного обеспечения &quot;ProLeit&quot;. Программирование современных микроконтроллеров Siemens. Разработка интерфейсов обмена информацией между АСУТП, MS...";
50;33645559;Инженер-программист;Омск;;;ПК Ударник;2019-10-17T12:21:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;"На предприятие по производству деталей трубопроводов требуется инженер-программист в отдел ЧПУ.   Обязанности:  программирование деталей для станков с ЧПУ разработка технологических процессов  Требования:  высшее техническое образование; знание основ механической металлообработки, режимов фрезеровки и точения на станках ЧПУ; умение читать рабочие чертежи и пользоваться измерительным инструментом; опыт работы в области разработки и внедрения программ ЧПУ;  Условия:  размер заработной платы будет установлен по результатам собеседования. заработная плата выплачивается своевременно место работы в Амурском посёлке рабочий день с 8:00 до 16:30 пятидневная рабочая неделя ";  размер заработной платы будет установлен по результатам собеседования. заработная плата выплачивается своевременно место работы в Амурском посёлке рабочий день с 8:00 до 16:30 пятидневная рабочая неделя ;Высшее техническое образование. Знание основ механической металлообработки, режимов фрезеровки и точения на станках ЧПУ. Умение читать рабочие чертежи и пользоваться...;Программирование деталей для станков с ЧПУ. Разработка технологических процессов.;
61;33569721;Инженер-программист;Ростов-на-Дону;;;Danone в России;2019-10-11T11:17:17+0300;От 3 до 6 лет;Полный день;Полная занятость;"Danone — это глобальная компания, которая создает продукты, меняющие мир к лучшему. Нести здоровье — наша миссия, поэтому мы занимаемся четырьмя жизненно важными направлениями бизнеса: свежими молочными продуктами, питанием для детей первых дней жизни, специализированным питанием и бутилированной водой. Нашу продукцию знают и любят на всех континентах, ведь над ее созданием работают 100 тысяч талантов, каждый из которых делает компанию и мир вокруг лучше. Бизнес Essential Dairy  Plant-based (EDP) в Danone — один из мировых лидеров по производству свежей молочной продукции. Среди наших брендов — «Простоквашино», «Активиа», Actimel, «Растишка», «Даниссимо», Danone, «Bio Баланс», «Актуаль», «Смешарики», «ТЁМА», которые мы производим на наших 15 современных и технологичных заводах по всей стране. Нашел среди них свой любимый продукт? Присоединяйся к нам, чтобы сделать его еще лучше! Индустриальный отдел - идеальная площадка для специалистов с техническом бэкграундом. Именно здесь мы создаем новые инструменты производства и внедряем лучшие практики в постоянном стремление к совершенству и эффективности. В этой роли ты будешь:  Разрабатывать, согласовывать, реализовать изменения программного обеспечения АСУТП (SCADA, СОТН, СКУД) в целях повышения эффективности технологических процессов; Выявлять и устранять функциональные и технические ошибки проектов программного обеспечения панелей, контроллеров и прочих программируемых электронных компонентов АСУ; Оперативно устранять отклонения технологических процессов от регламентных режимов путем внесения изменений в программное обеспечение и контроллеров и панелей управления АСУТП; Разрабатывать и реализовывать организационно-технические решения, модернизации, направленные на: обеспечение безопасности продукции, персонала, процессов,повышение эффективности итд.  Мы ищем именно тебя, если:  У тебя высшее профессиональное образование (автоматизированные системы управления технологическими процессами и смежные); Опыт работы не менее 5 лет по специальности; Ты знаешь основные принципы построения автоматизированных систем управления технологических процессов (АСУТП), OPC, DDE, сетевой топологии; Знаешь программирование контроллеров и панелей управления (PC/HMI) Siemens, Allen Bradley/ программирование систем управления сервоприводами (Bosh, Rexroth и др.), Конфигурация СКУД, СОТН; Уровень английского языка - чтение технической документации.  В Danone тебя ждут:   Стабильная заработная плата;   Расширенный социальный пакет (корпоративная программа медицинского страхования, страхование жизни);   Место работы: Молочный комбинат ЛАБИНСКИЙ.  ";;У тебя высшее профессиональное образование (автоматизированные системы управления технологическими процессами и смежные). Опыт работы не менее 5 лет по специальности. ;Разрабатывать, согласовывать, реализовать изменения программного обеспечения АСУТП (SCADA, СОТН, СКУД) в целях повышения эффективности технологических процессов. Выявлять и устранять функциональные...;
80;33591663;Инженер-программист;Самара;;;ЭкоСтройРесурс;2019-10-17T13:39:11+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  Работа с нетиповыми конфигурациями 1С 8.3 Работа в корпоративных информационных системах на базе 1С:Предприятие 8.3 Понимание бизнес-процессов Документирование изменений в функционале системы   Требования:  Опыт разработки на платформе 1С:8 от 2 лет  Желателен опыт работы в области ЖКХ, программы 1С:ЖКХ Знания программирования Ответственность, исполнительность Способность к интенсивной работе в режиме многозадачности  Условия:  Оформление в соответствии с ТК РФ Соц. пакет График работы с 8-00 до 17-00, суб., воскр выходные   ;  Оформление в соответствии с ТК РФ Соц. пакет График работы с 8-00 до 17-00, суб., воскр выходные   ;Опыт разработки на платформе 1С:8 от 2 лет. Желателен опыт работы в области ЖКХ, программы 1С:ЖКХ. ;Работа с нетиповыми конфигурациями 1С 8.3. Работа в корпоративных информационных системах на базе 1С:Предприятие 8.3. ;"1С программирование; Базы данных; Работа с базами данных"
12;34033987;Инженер-программист;Тюмень;;;ГБУЗ ТО Областная инфекционная клиническая больница;2019-10-11T07:38:28+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:   Разрабатывать и согласовывать технические спецификации на программные компоненты и их взаимодействие с архитектором программного обеспечения. Проводить анализ возможностей реализации требований к программному обеспечению. Оценивать время и трудоемкость реализации требований к программному обеспечению. Согласовывать требования к программному обеспечению с заинтересованными сторонами. Подключать программные продукты к компонентам внешней среды Проверять работоспособность выпусков программного продукта Вносить изменения в процедуры сборки модулей и компонент программного обеспечения, развертывания программного обеспечения, миграции и преобразования данных Оценивать и согласовывать сроки выполнения поставленных задач Определять информацию, подлежащую обработке средствами вычислительной техники, ее объемы, структуру, макеты и схемы ввода, обработки, хранения и вывода, методы ее контроля. Выполнять работу по подготовке программ к отладке и проводить отладку. Разрабатывать инструкции по работе с программами, оформлять необходимую техническую документацию. Осуществлять сопровождение внедренных программ и программных средств.   Требования:  высшее образование  Условия:  пятидневная рабочая неделя с 08:00 до 16:30 ;  пятидневная рабочая неделя с 08:00 до 16:30 ;Высшее образование.;Разрабатывать и согласовывать технические спецификации на программные компоненты и их взаимодействие с архитектором программного обеспечения. Проводить анализ возможностей реализации требований...;
46;33695437;Инженер-программист;Тюмень;;;Сургутнефтегазбанк;2019-10-17T07:53:16+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:    администрирование систем дистанционного банковского обслуживания, программы лояльности;   разработка и сопровождение модулей интеграции систем дистанционного банковского обслуживания с банковской автоматизированной системой на Oracle PL/SQL и Java;   тестирование мобильных и web-приложений, в том числе проверка на предмет информационной безопасности;   вторая линия поддержки пользователей и клиентов Банка;   разработка и сопровождение банковского программного обеспечения;   сопровождение пользователей при работе с программным обеспечением Банка;   разработка схем данных и технологических решений по разрабатываемым задачам;   разработка инструкций для пользователей и руководства программиста по разрабатываемым и модифицируемым программным продуктам;   осуществление внедрения совместно с пользователями и разработчиками отдельных программных комплексов в опытную, а затем в производственную эксплуатацию.   Требования:  высшее техническое образование; опыт работы в области ИТ желателен; языки программирования: PL/SQL, SQL (диалект Oracle 11g), Java; средство разработки: Oracle Forms 6i Developer, SQL Navigator; системы контроля версий; система BugTracking; сервер приложений Tomcat; знание основ бухгалтерского учета в банках; знание принципов безопасного web-программирования; понимание архитектуры мобильных и web-приложений.  Условия работы:   работа в одном из крупнейших региональных банков РФ; официальное трудоустройство в соответствии с ТК РФ; ДМС, санаторно-курортное лечение для сотрудников и их детей. ";;Средство разработки: Oracle Forms 6i <highlighttext>Developer</highlighttext>, SQL Navigator. Системы контроля версий. Система BugTracking. Сервер приложений Tomcat. Знание основ бухгалтерского...;Разработка инструкций для пользователей и руководства <highlighttext>программиста</highlighttext> по разрабатываемым и модифицируемым программным продуктам. Осуществление внедрения совместно с пользователями и <highlighttext>разработчиками</highlighttext>...;
46;33222862;Инженер-программист;Челябинск;;;Челябинский радиозавод Полет;2019-10-18T10:59:08+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  Программирование РЭА.  Требования:  Высшее техническое образование (ЮУрГУ, Приборостроительный факультет); Опыт работы на предприятиях и НИИ, разрабатывающих радиоэлектронную аппаратуру; Знание языка программирования C/C ++; Опыт кроссплатформенного программирования (желателен опыт работы в MS Visual Studio и Qt); Желателен опыт web разработки; Умение разбираться в коде; Знать методы проектирования РЭА, правила проведения технических расчетов; Знание английского языка в объеме краткого перевода технической документации.  Условия:  Работа в крупной стабильной Компании; Удобный рабочий график с 8-00 до 16.40, пятидневная рабочая неделя; Трудоустройство согласно ТК РФ, все социальные гарантии, стабильные выплаты заработной платы; Предоставление дополнительных гарантий, льгот и компенсаций (единовременные выплаты при рождении ребенка,частичная оплата стоимости путевок в детские оздоровительные учреждения, льготные путевки на базу отдыха «Жемчужина» (оз. Увильды),премии к юбилейным датам,материальная помощь в случае форс-мажорных обстоятельств); Возможность развития в рамках предприятия (дополнительное обучение, повышение квалификации, принятие участия в проектах, посещение семинаров); Предоставление медицинских услуг в здравпункте предприятия; Корпоративная столовая; Развитая корпоративная культура, организация праздников и спортивных мероприятий. ";"  Работа в крупной стабильной Компании; Удобный рабочий график с 8-00 до 16.40, пятидневная рабочая неделя; Трудоустройство согласно ТК РФ, все социальные гарантии, стабильные выплаты заработной платы; Предоставление дополнительных гарантий, льгот и компенсаций (единовременные выплаты при рождении ребенка,частичная оплата стоимости путевок в детские оздоровительные учреждения, льготные путевки на базу отдыха «Жемчужина» (оз. Увильды),премии к юбилейным датам,материальная помощь в случае форс-мажорных обстоятельств); Возможность развития в рамках предприятия (дополнительное обучение, повышение квалификации, принятие участия в проектах, посещение семинаров); Предоставление медицинских услуг в здравпункте предприятия; Корпоративная столовая; Развитая корпоративная культура, организация праздников и спортивных мероприятий. ";Высшее техническое образование (ЮУрГУ, Приборостроительный факультет). Опыт работы на предприятиях и НИИ, разрабатывающих радиоэлектронную аппаратуру. Знание языка программирования C/C...;Программирование РЭА.;
95;34093503;Инженер-программист;Челябинск;;;Уральская энергосбытовая компания;2019-10-15T12:20:33+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  Разработка нового функционала или доработка имеющегося в корпоративных информационных системах на базе 1С:Предприятие 8.3 (УХ, ДО, ITIL, ЗУП, БП) Анализ и уточнение требований, их формальное описание и регистрация Оценка трудоемкости реализации требований. Календарное планирование разработки Разработка, тестирование и отладка и рефакторинг программного кода на 1С:Предприятие 8.3 Внедрение программного кода в рабочую среду. Подготовка сборки для внедрения Документирование изменений в функционале системы Написание отчетов и печатных форм, доработка существующих  Требования:  Образование высшее, по направлению «информационные технологии» Приветствуется наличие сертификатов «1С:Специалист» и «1С:Профессионал» Знания и навыки конфигурирования (УХ, ДО, ITIL, ЗУП, БП) и программирования в среде 1С:Предприятие 8 Опыт работы в качестве программиста 1С с платформой 1С:Предприятие 8 от 1 года Знание БСП, Конвертации данных 2.0 или 3.0 Навыки разработки отчетов и печатных форм Умение выстраивать диалог с бизнес-заказчиком, нацеленность на удовлетворение требований бизнеса  Условия:  официальное трудоустройство бессрочный трудовой разговор ;  официальное трудоустройство бессрочный трудовой разговор ;"Опыт работы в качестве <highlighttext>программиста</highlighttext> 1С с платформой &quot;1С:Предприятие 8&quot; от 1 года. Знание БСП, Конвертации данных...";"Разработка нового функционала или доработка имеющегося в корпоративных информационных системах на базе &quot;1С:Предприятие 8.3&quot; (УХ, ДО, ITIL...";"1С: Предприятие 8; 1С программирование; 1С: Документооборот"
