;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;3.048;От 3 до 6 лет    1;Полная занятость    1;Полный день    1;{'С#': 1, ' .NET Framework': 1, ' ASP.NET': 1, ' MVC': 1, ' WCF': 1, ' HTML': 1, ' CSS': 1, ' JavaScript': 1, ' jQuery': 1, ' SQL': 1, ' WebAPI': 1, ' Scrum': 1, ' Kanban': 1, ' XP': 1, ' AngularJS': 1, ' SPA': 1, ' Twitter Bootstrap': 1, ' Entity Framework': 1, ' Dapper': 1, ' Lightlnject': 1, ' Json.NET': 1, ' ElasticSearch': 1, ' RabbitMQ': 1, ' WebApi': 1, ' Nlog': 1, ' AutoMapper': 1, ' Nginx': 1, ' moment.js': 1, ' Bootstrap': 1, ' AutoFixture': 1}
