;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{100000.0: 1};0.0;29.0;3.047;Нет опыта    1;Полная занятость    1;Удаленная работа    1;{'HTML5': 1, ' iOS': 1, ' Android': 1, ' ООП': 1, ' Game Programming': 1, ' Разработка компьютерных Игр': 1}
