;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;3.047;От 1 года до 3 лет    1;Полная занятость    1;Полный день    1;{'Yii': 1, ' MySQL': 1, ' JavaScript': 1, ' jQuery': 1, ' PHP': 1, ' ООП': 1, ' Ajax': 1, ' Git': 1, ' yii2': 1, ' CSS': 1, ' HTML': 1, ' Bootstrap': 1}
