;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1, nan: 1};0.0;29.0;3.047;"От 3 до 6 лет    1;Нет опыта        1";Полная занятость    2;Полный день    2;{'MySQL': 1, ' Git': 1, ' PostgreSQL': 2, ' MongoDB': 1, ' PHP': 1, ' ООП': 1, ' Веб-программирование': 1, 'MongoDB': 1, ' CSS': 1, ' Symfony': 1, ' Yii': 1}
