;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{150000.0: 1};0.0;29.0;3.047;Более 6 лет    1;Полная занятость    1;Полный день    1;{'Управление проектами': 1, ' 1С: Управление Производственным Предприятием': 1, ' 1С: Предприятие 8': 1, ' 1С: Производство': 1, ' 1С: Зарплата и управление персоналом': 1, ' ERP-системы на базе 1С': 1, ' руководство командой разработчиков': 1, ' 1С программирование': 1, ' Ведение переговоров': 1, ' 1С: Управление предприятием': 1, ' Оптимизация бизнес-процессов': 1}
