;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{130000.0: 2};0.0;29.0;3.047;От 1 года до 3 лет    2;Полная занятость    2;Удаленная работа    2;{'PHP': 2, ' Symfony': 2, ' MySQL': 2, ' API': 2, ' Английский язык': 2}
