;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{120000.0: 1, 100000.0: 1, 50000.0: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1};0.0;29.0;3.047;"От 3 до 6 лет         6;От 1 года до 3 лет    2";Полная занятость    8;"Полный день         7;Удаленная работа    1";{'МСФО': 1, ' 1С: Зарплата и управление персоналом': 2, ' 1C: Бухгалтерия': 1, ' Бухгалтерский учет': 2, '1С: Предприятие 8': 2, ' 1С: Документооборот': 2, ' 1С программирование': 2, ' Обновление конфигурации 1С': 1, ' ERP-системы на базе 1С': 1, ' 1С: Управление Производственным Предприятием': 2, '1С программирование': 1, ' 1С: Бухгалтерия': 1, ' 1С: Предприятие 8': 1, ' 1С: Управление Торговлей': 1, ' 1С: Зарплата и кадры': 1, ' Программное обеспечение': 1, ' Управление проектами': 1, '1С: Бухгалтерия': 1, ' Бухгалтерская отчетность': 1}
