;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
10;29907233;Программист 1С;Тюмень;50000.0;80000.0;ГК ТюмБИТ;2019-10-14T11:00:23+0300;Нет опыта;Удаленная работа;Полная занятость;"Задачи:  Участие в разработке и внедрении программного обеспечения в сфере здравоохранения (ООО 1С-Медицина-Регион); Программирование в среде 1С: Предприятие 8; Работа с техническими заданиями через консультантов 1С, т.е. без общения с клиентами; Выполнение сложных и интересных задач  Мы ищем сотрудника с:  Образованием: высшее/ неполное высшее Знанием основ программирования на платформе 1С Стремлением к профессиональному росту Высокой работоспособностью и стрессоустойчивостью Умением работать в коллективе  Мы предлагаем:  Интересные и разносторонние задачи. Стабильная‚ официальная‚ конкурентоспособная заработная плата. Пятидневная рабочая неделя, рабочий день: 9:00-18:00 Оформление по ТК РФ. Уютный офис в центре города. Молодой и дружный коллектив из профессионалов своего дела; Возможности обучения и сертификации для сотрудников компании Корпоративные мероприятия ";"  Интересные и разносторонние задачи. Стабильная‚ официальная‚ конкурентоспособная заработная плата. Пятидневная рабочая неделя, рабочий день: 9:00-18:00 Оформление по ТК РФ. Уютный офис в центре города. Молодой и дружный коллектив из профессионалов своего дела; Возможности обучения и сертификации для сотрудников компании Корпоративные мероприятия ";Образованием: высшее/ неполное высшее. Знанием основ программирования на платформе 1С. Стремлением к профессиональному росту. Высокой работоспособностью и стрессоустойчивостью. ;Участие в разработке и внедрении программного обеспечения в сфере здравоохранения (ООО 1С-Медицина-Регион). Программирование в среде 1С...;"1С программирование; 1С: Предприятие 8; 1С: Медицина"
42;33707335;Программист 1С;Екатеринбург;80000.0;80000.0;Риваль, Торгово-промышленная группа;2019-10-17T08:31:16+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы - торгово-промышленная группа Риваль - ведущие производители и поставщики автокомпонентов и металлоизделий, как на федеральном, так и на международном рынках.Мы имеем собственную производственную базу, оснащенную новейшим оборудованием, которое отвечает всем требованиям передовых современных технологий в области металлообработки, лазерной резки различных металлов. Мы предлагаем: быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах.Мы глобально мыслим! Условия работы: 1. Интересная работа в коллективе, ценящем проактивность, гибкий подход к делу, реальный вклад в работу всей команды;2. Заработная плата обсуждается с успешными кандидатами в зависимости от проф. опыта (fix+бонусы по KPI); своевременность выплаты заработной платы;3. Уютный современный офис в центре города, оборудованная кухня, горячий кофе и ароматный чай для вас. Требования: 1. Высшее техническое образование;2. Опыт разработки на платформе 1С Предприятие 8;3. Знание типовых конфигураций 1С:«Управление торговлей», 1С: «ERP»; Сертификаты 1С и опыт участия в проектах по внедрению 1С ERP приветствуются; Обязанности: 1. Сопровождение пользователей Информационных Систем; 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП); 3. Сопровождение пользователей систем в 1С; 4. Участие в проекте по внедрению комплексной информационной системы 1С ERP; 5. Доработка действующих систем в компании.";" быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах.Мы глобально мыслим! Условия работы: 1. Интересная работа в коллективе, ценящем проактивность, гибкий подход к делу, реальный вклад в работу всей команды;2. Заработная плата обсуждается с успешными кандидатами в зависимости от проф. опыта (fix+бонусы по KPI); своевременность выплаты заработной платы;3. Уютный современный офис в центре города, оборудованная кухня, горячий кофе и ароматный чай для вас. Требования: 1. Высшее техническое образование;2. Опыт разработки на платформе 1С Предприятие 8;3. Знание типовых конфигураций 1С:«Управление торговлей», 1С: «ERP»; Сертификаты 1С и опыт участия в проектах по внедрению 1С ERP приветствуются; Обязанности: 1. Сопровождение пользователей Информационных Систем; 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП); 3. Сопровождение пользователей систем в 1С; 4. Участие в проекте по внедрению комплексной информационной системы 1С ERP; 5. Доработка действующих систем в компании.";Мы предлагаем: быстрый, динамично растущий уровень опыта в части разработки ПО, участие в разноплановых проектах. 1. Высшее техническое образование. 2. ;1. Сопровождение пользователей Информационных Систем. 2. Поддержка и сопровождение систем на платформе 1С 8 (Управление торговлей, УПП). 3. ;"1С: Предприятие 8; Управляемые формы; Обновление конфигурации 1С; 1С программирование"
36;27710737;Программист 1С;Самара;;80000.0;Наше Золото;2019-10-15T09:27:42+0300;От 1 года до 3 лет;Полный день;Полная занятость;Компания НАШЕ ЗОЛОТО приглашает в свои ряды программиста 1С.На полный рабочий день в одном из крутейших офисов Самары (Солнечная 60). Рассмотрим и стажеров с минимальным опытом. В этом случае компания готова оплатить курсы ведущих учебных центров 1С. Обязанности:   Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета.   Работа с нетиповыми конфигурациями 1С 8.3.   Поддержка пользователей.     Требования:  Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом.  Условия: Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п!  Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня. ; Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п!  Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня. ;Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом.;Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Работа с нетиповыми конфигурациями 1С...;
77;33018083;Программист 1С;Екатеринбург;;68000.0;Филиал «Мегамарт» АО Дикси Юг;2019-10-15T08:24:58+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Торговая сеть МЕГАМАРТ - стабильная, активно развивающаяся компания федерального уровня. Многолетний опыт успешной работы, конкурентоспособность сети на рынке, более 4000 сотрудников - доказательства устойчивости и рентабельности торговой марки.ТС МЕГАМАРТ приглашает принять участие в конкурсе на должность: Программист 1С   Обязанности: - доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP);- выполнение работ по техническим заданиям заказчиков;- техническая поддержка пользователей Требования: - высшее образование;- опыт аналогичной работы от 1 года;- уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми формами, знание СКД.- владение всеми объектами внутреннего языка 1С 8.2 - приветствуется знание 1С8.2 ЗиУП и опыт работы в розничных компаниях.   Условия: - работа в крупной развивающейся федеральной компании;- официальное трудоустройство;- официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.);- социальные гарантии;- график пн-пт с 9.00-18.00;- корпоративное обучение;- перспективы карьерного роста;- интересная работа в команде профессионалов;- корпоративная скидка 10% в магазинах торговой сети";" - работа в крупной развивающейся федеральной компании;- официальное трудоустройство;- официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.);- социальные гарантии;- график пн-пт с 9.00-18.00;- корпоративное обучение;- перспективы карьерного роста;- интересная работа в команде профессионалов;- корпоративная скидка 10% в магазинах торговой сети";высшее образование. - опыт аналогичной работы от 1 года. - уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми...;доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP). - выполнение работ по техническим заданиям заказчиков. - техническая поддержка пользователей.;
35;34024475;Программист 1С;Казань;65000.0;65000.0;ПромЭнерго;2019-10-16T13:44:05+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:  Сопровождение программных продуктов 1С: Бухгалтерия 3.0, ЗУП 3.1, КА 2.4; Разработка дополнительного функционала; Написание отчётов на СКД; Администрирование Postgre SQL Server; Техподдержка пользователей.  Требования:  Высшее профессиональное (инженерно-техническое) образование; Опыт работы в должности программиста 1С не менее 3 лет; Уверенное программирование на платформе 2.0, 3.0. Знание языка запросов 1С; Навыки доработок типовых продуктов 1С; Знание УФ, СКД; Навыки администрирования Postgre SQL Server; Коммуникабельность.  Условия:  График работы с 8:00 до 17:00 с.Новая Тура (вахта) Оформление согласно ТК РФ Дружный молодой коллектив ";  График работы с 8:00 до 17:00 с.Новая Тура (вахта) Оформление согласно ТК РФ Дружный молодой коллектив ;Высшее профессиональное (инженерно-техническое) образование. Опыт работы в должности <highlighttext>программиста</highlighttext> 1С не менее 3 лет. Уверенное программирование на платформе...;Сопровождение программных продуктов 1С: Бухгалтерия 3.0, ЗУП 3.1, КА 2.4. Разработка дополнительного функционала. Написание отчётов на...;"1С программирование; MS SQL Server; 1С: Бухгалтерия; SQL; MS SQL"
31;33672941;Программист 1С;Омск;20000.0;50000.0;Ядрышников Игорь Борисович;2019-09-19T13:18:19+0300;От 1 года до 3 лет;Удаленная работа;Частичная занятость;"Обязанности:  Обновление и доработка конфигураций 1С, в том числе не типовых. Консультирование пользователей  Требования:  Опыт работы с конфигурациями Управление торговлей, Бухгалтерия, Розница, Зарплата и управление персоналом; Знание основ бухгалтерского, кадрового и управленческого учета. Умение писать код для обычных и управляемых форм. Знание механизма конвертации данных.  Условия:  Удаленная работа, при необходимости работа в офисе. ";  Удаленная работа, при необходимости работа в офисе. ;Опыт работы с конфигурациями Управление торговлей, Бухгалтерия, Розница, Зарплата и управление персоналом. Знание основ бухгалтерского, кадрового и управленческого учета. ;Обновление и доработка конфигураций 1С, в том числе не типовых. Консультирование пользователей.;
65;33045459;Программист 1С;Челябинск;35000.0;50000.0;Эмис, ГК;2019-10-17T08:16:22+0300;Нет опыта;Полный день;Полная занятость;Обязанности: Поддержание работы существующей базы 1С, доработка конфигурации, создание внешних печатных форм, обработок, отчетов. Написание инструкций, консультирование и обучение пользователей работе с программой. Требования:   Законченное высшее профильное образование.   Разработка в среде 1С:Предприятие 8.2-8.3 – хороший уровень.   Знание основ бухгалтерского и налогового учета.   Знание различных методик обмена данными.   Знание предметных областей: RLS, управляемые блокировки.   Опыт разработки управляемого приложения (управляемые формы).   Хорошие знания языка запросов и СКД.   Приветствуется наличие сертификатов 1С.   Коммуникабельность.   Ответственность.   Стрессоустойчивость.   Самостоятельность.   Умение работать в команде.   Условия:   Отечественное производственное предприятие   Стабильная заработная плата.   Отдельные виды поощрения за инициативность.   Корпоративный отдых.   Дружный, молодой коллектив.   Пятидневная рабочая неделя, рабочий день с 8-30ч до 17-00ч   Предприятие находится в д. Казанцево, доставка служебным транспортом.     Обязательно резюме по электронной почте, с указанием вакансии.;   Отечественное производственное предприятие   Стабильная заработная плата.   Отдельные виды поощрения за инициативность.   Корпоративный отдых.   Дружный, молодой коллектив.   Пятидневная рабочая неделя, рабочий день с 8-30ч до 17-00ч   Предприятие находится в д. Казанцево, доставка служебным транспортом.     Обязательно резюме по электронной почте, с указанием вакансии.;Законченное высшее профильное образование. Разработка в среде 1С:Предприятие 8.2-8.3 – хороший уровень. Знание основ бухгалтерского и...;Поддержание работы существующей базы 1С, доработка конфигурации, создание внешних печатных форм, обработок, отчетов. Написание инструкций, консультирование и обучение пользователей...;1С программирование
64;34023904;Программист 1С;Челябинск;45000.0;50000.0;ГК Уралкран;2019-10-17T12:21:14+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности: 1. Выполнение проекта по автоматизации предприятия на базе продуктов 1С: CRM, 1C: ERP, 1С: Документооборот. 2. Разработка правил обмена между различными конфигурациями 1С. 3. Подготовка пакета документации на программные разработки. 4. Поддержка пользователей предприятия. Требования: Знание типовых конфигураций 1С: Бухгалтерия предприятия, 1С: ЗУП, 1С: Документооборот. Знание продукта 1C: ERP будет являться преимуществом. Результативность (способность достигать поставленной цели), готовность к изменениям под требования руководителя, способность решить задачу так, чтобы потом не переделывать, способность разобраться в вопросе, даже при отсутствии явных знаний. Условия:  Официальное трудоустройство, белая заработная плата, стабильные выплаты на карту 2 раза в месяц; График работы: пятидневная рабочая неделя, с 8:30 до 17:30; Работа в крупной стабильной Компании; Работа в команде профессионалов, готовых поделиться своими знаниями и научиться чему- то новому у вас; Возможность профессионального и карьерного роста!   ";"  Официальное трудоустройство, белая заработная плата, стабильные выплаты на карту 2 раза в месяц; График работы: пятидневная рабочая неделя, с 8:30 до 17:30; Работа в крупной стабильной Компании; Работа в команде профессионалов, готовых поделиться своими знаниями и научиться чему- то новому у вас; Возможность профессионального и карьерного роста!   ";Знание типовых конфигураций 1С: Бухгалтерия предприятия, 1С: ЗУП, 1С: Документооборот. Знание продукта 1C: ERP будет являться...;1. Выполнение проекта по автоматизации предприятия на базе продуктов 1С: CRM, 1C: ERP, 1С: Документооборот. 2. ;
22;33631644;Программист 1С;Челябинск;50000.0;50000.0;Форпост;2019-10-14T07:31:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Крупный дистрибьютор Уральского региона приглашает на постоянную работу программиста 1С. ( новая штатная единица в связи с увеличением объема работ)   Условия:  график работы: 5-ти дневная рабочая неделя, с 9:00 до 18:00; трудоустройство в соответствии с ТК РФ; заработная плата индивидуально обсуждается с кандидатом на собеседовании; рабочее место – ул. Радонежская, 15 (доставка служебным транспортом).    Обязанности:  поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. глубокая модернизация существующих систем на базе 1С. разработка новых отчетов, доработка старых. поддержка многочисленных обменов, различных форматов выполнение задач по программированию на основе ТЗ.    Требования:  высшее образование; опыт работы от 1 года; профессиональное программирование на платформе 1С Предприятие; нацеленность на результат; внимательность; ответственность. ";"  график работы: 5-ти дневная рабочая неделя, с 9:00 до 18:00; трудоустройство в соответствии с ТК РФ; заработная плата индивидуально обсуждается с кандидатом на собеседовании; рабочее место – ул. Радонежская, 15 (доставка служебным транспортом).    Обязанности:  поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. глубокая модернизация существующих систем на базе 1С. разработка новых отчетов, доработка старых. поддержка многочисленных обменов, различных форматов выполнение задач по программированию на основе ТЗ.    Требования:  высшее образование; опыт работы от 1 года; профессиональное программирование на платформе 1С Предприятие; нацеленность на результат; внимательность; ответственность. ";Высшее образование. Опыт работы от 1 года. Профессиональное программирование на платформе 1С Предприятие. Нацеленность на результат. Внимательность. Ответственность.;Поддержка конфигураций на базе 1С: Управление торговлей ред. 11.2 и других. Глубокая модернизация существующих систем на базе 1...;
57;33196179;Программист 1С;Екатеринбург;;50000.0;Уральский дизель-моторный завод;2019-10-17T11:19:13+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии.  Требования:  опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета.  Условия:  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";"  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";Опыт самостоятельного программирования 1С. Опыт работы с конфигурацией УПП. Понимание принципов бухгалтерского, финансового и складского учета.;Администрирование 1С. Обновление конфигурации. Участие в описании бизнес-процессов. Решение проблем пользователей 1С на предприятии.;
70;33618081;Программист 1С;Тюмень;;50000.0;Первый Бит;2019-10-14T11:40:50+0300;От 1 года до 3 лет;Полный день;Полная занятость;Если Вы ищите работу программистом в хорошей компании и коллективом, то эта вакансия для Вас! Мы предлагаем:  График работы понедельник-пятница с 9:00 до 18:00. Дружный и позитивный коллектив. Удобное месторасположение - наш офис находится в центре города. Официальное трудоустройство.  Что требуется:  Знание типовых конфигураций 1С (наличие сертификата Специалист по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в среде 1С от 2х лет. Стремление к профессиональному росту.  Ваши обязанности:  Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1C у клиентов компании. Доработка конфигураций 1С, интеграция 1С с другими системами. Создание собственных решений и разработок. Участвовать в проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Сложные обновления, переносы данных, переходы на новые конфигурации.  Ждем Ваши резюме!  ;  График работы понедельник-пятница с 9:00 до 18:00. Дружный и позитивный коллектив. Удобное месторасположение - наш офис находится в центре города. Официальное трудоустройство.  Что требуется:  Знание типовых конфигураций 1С (наличие сертификата Специалист по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в среде 1С от 2х лет. Стремление к профессиональному росту.  Ваши обязанности:  Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1C у клиентов компании. Доработка конфигураций 1С, интеграция 1С с другими системами. Создание собственных решений и разработок. Участвовать в проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Сложные обновления, переносы данных, переходы на новые конфигурации.  Ждем Ваши резюме!  ;"Знание типовых конфигураций 1С (наличие сертификата &quot;Специалист&quot; по платформе 1С 8.2-8.3 приветствуется). Опыт программирования в...";Участвовать в крупных проектах внедрения и доработках ПП 1С, типовых и не типовых конфигураций. Обеспечение качественного внедрения программ 1...;"1С программирование; 1C: Бухгалтерия; 1С: Предприятие 8; 1С: Документооборот; 1С: Управление Торговлей"
25;34155408;Программист 1С;Тюмень;35000.0;35000.0;ГАУ ТО ЦЗН города Тюмени и Тюменского района;2019-10-18T10:03:45+0300;Нет опыта;Полный день;Полная занятость;Обязанности:   Доработка/обновление существующей нетиповой конфигурации 1С:УПП (Написание дополнительных отчетов, обработок, печатных форм) - Администрирование и сопровождение 1С - Умение разбираться в чужом коде - Обучение и консультирование пользователей. Анализ и исправление ошибок в коде. Взаимодействие с сотрудниками в рамках решения поставленных задач - MS SQL (архивация, восстановление баз, регламентные процедуры). - разработка механизмов интеграции между конфигурациями 1С и сторонним программным обеспечением(Perco, MySql) - Обеспечение бесперебойного функционирования ИБ и принятие оперативных мер по устранению возникающих в процессе работы сбоев - Диагностика и исправление ошибок.  Требования:   нет требований к стажу   Работа с компьютером на профессиональном уровне,   Администрирование и сопровождение программы 1 С   Высшее образование   Условия:  на постоянной основе официальное трудоустройство пятидневная форма оплаты труда с 8-00 до 17-00 оплата оклад+премии адрес рабочего места: г. Тюмень, ул. Республики хорошие условия труда, дружный коллектив ждем ваши резюме ;  на постоянной основе официальное трудоустройство пятидневная форма оплаты труда с 8-00 до 17-00 оплата оклад+премии адрес рабочего места: г. Тюмень, ул. Республики хорошие условия труда, дружный коллектив ждем ваши резюме ;"Нет требований к стажу. Работа с компьютером на профессиональном уровне. Администрирование и сопровождение программы &quot;1 С&quot;. Высшее образование.";Доработка/обновление существующей нетиповой конфигурации 1С:УПП (Написание дополнительных отчетов, обработок, печатных форм). - Администрирование и сопровождение 1С. - ;"MS SQL; 1С: Предприятие 8; 1С: Документооборот; 1С: Зарплата и управление персоналом; 1С: Управление Производственным Предприятием"
50;33645202;Программист 1С;Казань;30000.0;;ГозЗайм, КПКГ;2019-10-14T11:00:48+0300;Нет опыта;Полный день;Полная занятость;"Обязанности:  Разработка нового функционала, доработка отчетов, процедур обмена между 1С8.х и другими программами/конфигурациями; обучение, поддержка пользователей; разработка и настройка интеграций.  Требования:  Знание программы 1С8.х; знание основ и понимание SQL запросов; опыт работы от 6 мес; желателен опыт работы с CRM; базовые знания бухгалтерского и управленческого учета; умение работать в команде.  Условия:  Трудоустройство официальное, полный соц. пакет, оплачиваемый отпуск. Оклад оговаривается по результатам собеседования, но не менее 30 000 рублей. Оклад выплачивается два раза в месяц авансом и окончательным расчетом всегда вовремя, без задержек. Работа предоставляется стационарно с отдельным рабочим местом в офисе организации. Пятидневная рабочая неделя с 09.30 до 18.30, 2 сменно-рабочие субботы в месяц с 10.00 до 15.00. Воскресенье и официальные праздничные дни - выходные, нерабочие. Работа в дружном коллективе, хорошие условия труда. Возможность профессионального и карьерного роста. Оплачиваемая стажировка. Обучение предусмотрено. ";  Трудоустройство официальное, полный соц. пакет, оплачиваемый отпуск. Оклад оговаривается по результатам собеседования, но не менее 30 000 рублей. Оклад выплачивается два раза в месяц авансом и окончательным расчетом всегда вовремя, без задержек. Работа предоставляется стационарно с отдельным рабочим местом в офисе организации. Пятидневная рабочая неделя с 09.30 до 18.30, 2 сменно-рабочие субботы в месяц с 10.00 до 15.00. Воскресенье и официальные праздничные дни - выходные, нерабочие. Работа в дружном коллективе, хорошие условия труда. Возможность профессионального и карьерного роста. Оплачиваемая стажировка. Обучение предусмотрено. ;Знание программы 1С8.х. Знание основ и понимание SQL запросов. Опыт работы от 6 мес. Желателен опыт работы...;Разработка нового функционала, доработка отчетов, процедур обмена между 1С8.х и другими программами/конфигурациями. Обучение, поддержка пользователей. ;"SQL; MS SQL; 1С: Управление предприятием"
29;33905698;Программист 1С;Екатеринбург;40000.0;;Техно-линк;2019-10-18T14:02:13+0300;От 1 года до 3 лет;Полный день;Полная занятость;Требования:   Техническое образование (желательно)   Опыт программирования   Опыт аналогичной работы от 1 года   Приветствуется наличие сертификатов 1С   Личные качества:   Настойчивость в достижении поставленных задач   Ответственность   Активность   Быстрая обучаемость   Желание стать профессионалом в 1С   Обязанности:   Программирование прикладных продуктов в среде 1С:Предприятие (постановка задач, оценка трудоемкости, внедрение типовых и настроенных конфигураций 1С)   Поддержка, доработка и сопровождение конфигураций 1С   Оптимизация программного кода: поиск и исправление ошибок в существующем программном коде   Организация обменов между базами   Разноплановые интересные задачи   Участие в проектах компании   Условия работы:   Официальное трудоустройство   Полностью белая зарплата   Комфортные условия труда (современный офис в районе парк хауса, оборудованное рабочее место, наличие парковки)   Полный рабочий день   Заработная плата обсуждается на собеседование, рассмотрим ожидания кандидатов   Молодой позитивный коллектив   Корпоративные мероприятия (спортивные, праздничные, выездные)   Обучение за счет компании, помощь с сертификацией 1С, поддержка методическими материалами   Всегда в наличии приятные вкусности (чай, кофе, печенье, фрукты)   Благодарим Вас за интерес, проявленный к нашей вакансии. Ваше резюме будет рассмотрено в течение 3 рабочих дней с момента получения. Отсутствие ответа в течение указанного времени означает, что на сегодня у нас нет вакансий, соответствующих Вашему опыту работы и пожеланиям. При этом Ваше резюме будет сохранено в нашей базе данных и при появлении вакансии мы предложим ее Вам на рассмотрение.;;Техническое образование (желательно). Опыт программирования. Опыт аналогичной работы от 1 года. Приветствуется наличие сертификатов 1С. Настойчивость в достижении поставленных...;"Программирование прикладных продуктов в среде &quot;1С:Предприятие&quot; (постановка задач, оценка трудоемкости, внедрение типовых и настроенных конфигураций &quot;1С&quot;). ";
