;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
41;33980933;Web-программист;Санкт-Петербург;100000.0;200000.0;Alloy Software Inc.;2019-10-17T13:58:53+0300;От 3 до 6 лет;Удаленная работа;Полная занятость;"Требования: Frontend:  Знание современного JavaScript (ES6+) Знание CSS Опыт работы с одним из фрейворков frontend разработки (React/Angular/Vue)  Backend:  Опыт работы с .NET Core или .NET Framework 4+  Будет плюсом:  Опыт работы с JQuery; Опыт работы с extJS; Опыт разработки стилей с использованием LESS или SASS/SCSS;  Обязанности:  Работа в составе группы WEB разработки: разработка новых и поддержка существующих приложений Участие в сопровождении приложений и инфрастуктуры разработки Совместная работа с другими группами, участвующими в разработке  Условия:  Оформление в соответствии с ТК РФ Гибкий график работы (возможность выбора начала и окончания рабочего дня) Возможность работы в офисе и удаленной работы Корпоративные мероприятия и активный досуг (картинг‚ боулинг‚ загородный отдых) Компенсация расходов на профессиональное обучение, спорт ";  Оформление в соответствии с ТК РФ Гибкий график работы (возможность выбора начала и окончания рабочего дня) Возможность работы в офисе и удаленной работы Корпоративные мероприятия и активный досуг (картинг‚ боулинг‚ загородный отдых) Компенсация расходов на профессиональное обучение, спорт ;Знание современного JavaScript (ES6+). Знание CSS. Опыт работы с одним из фрейворков frontend разработки (React/Angular/Vue). ;Работа в составе группы WEB разработки: разработка новых и поддержка существующих приложений. Участие в сопровождении приложений и инфрастуктуры разработки. ;.NET Core, Angular
22;33661157;Web-программист;Новосибирск;120000.0;200000.0;Холдинг Монастырев;2019-10-16T06:38:51+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы расширяем IT - команду, присоединяйся! Чем предстоит заниматься:  Разработка высоконагруженных, масштабируемых, безопасных сайтов и веб-сервисов. Выбор стэка технологий и разработка архитектуры проекта. Проведение код-ревью и ревью дизайна проектов на соответствие архитектурным стандартам.  Мы подходим друг другу, если у тебя есть:  опыт в разработке архитектуры, выборе стэка технологий и проектировании сайтов и веб-сервисов; опыт работы с PostgreSQL/MySQL/NoSQL и BigData; опыт работы Redis; опыт работы с одним из PHP фреймворков Symfony/Yii/Laravel; опыт работы с одним из фронтэнд фрэймворков Angular/React/Ember.  Преимущества работы в нашей команде:  работаем в белую: 36 дней отпуска, полностью официальная зарплата; удобный рабочий график + в пятницу уходим с работы на час раньше; современные рабочие места, комфортные бытовые условия; компенсация 100% внешнего обучения и бесплатное участие во внутренних корпоративных тренингах; активная корпоративная жизнь: спортивные мероприятия, тимбилдинги, праздники и участие в благотворительных акциях; интересные и амбициозные задачи. ";;Опыт в разработке архитектуры, выборе стэка технологий и проектировании сайтов и веб-сервисов. Опыт работы с PostgreSQL/MySQL/NoSQL и...;Разработка высоконагруженных, масштабируемых, безопасных сайтов и веб-сервисов. Выбор стэка технологий и разработка архитектуры проекта. Проведение код-ревью и ревью...;
65;34050191;Web-программист;Москва;80000.0;150000.0;Станкоинформзащита, НТЦ;2019-10-17T17:34:08+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:   разработка приложений для MS Azure и ему подобных, разработка соответствующих описаний и документации  Требования:  опыт разработки Web-сервисов и приложений; уверенное знание и опыт работы с Python; опыт работы с Java; приветствуется опыт работы с PHP, NodeJS, Go, Ruby ";;Опыт разработки Web-сервисов и приложений. Уверенное знание и опыт работы с Python. Опыт работы с Java. Приветствуется опыт работы...;Разработка приложений для MS Azure и ему подобных, разработка соответствующих описаний и документации.;
43;33811671;Web-программист;Москва;90000.0;150000.0;Точка Оплаты;2019-10-18T15:14:25+0300;От 3 до 6 лет;Гибкий график;Полная занятость;Обязанности:  Доработка программного продукта Личный кабинет клиента (фронтенд), а также более мелких программных решений. Рефакторинг, исправление ошибок, добавление нового функционала. Покрытие узких участков кода юнит и функциональными тестами (система тестирования разработана, но тестами покрыта лишь небольшая часть кода, поэтому требуется постепенно дописывать тесты для нового функционала и того функционала, который затрагивается правками).  Требования:  Хорошее знание PHP, Javascript, JQuery, HTML, CSS. Приветствуется опыт работы со Smarty, Less, Mustache, Bootstrap, Ajax, Git, Bitrix. Опыт работы с вышеуказанными технологиями от 3 лет, при этом общий опыт в программировании не меньше 5 лет (можно рассмотреть от 3 лет, если есть образование в сфере IT). Для нас важны аккуратность кода, любовь к порядку, рефакторингу. Приветствуется перфекционизм и эстетика.  Условия:  Мы небольшая компания (с большой историей), занимаемся процессированием платежей, создаем решения для финансовых организаций. Создаем решения на разных платформах и языках программирования, в том числе разрабатываем и поддерживаем программное обеспечение для банкоматов, мобильных устройств, софт под windows, freebsd. Стремимся к созданию программных продуктов, которые нужны людям. Стараемся создавать для сотрудников комфортные условия. Ценим и уважаем разработчиков и их труд. Учитываем обстоятельства и пожелания. Идем навстречу в вопросах графика, иногда можно работать из дома.  Будет очень здорово, если вы вместе с откликом на резюме пришлете ссылку на примеры вашего кода.;  Мы небольшая компания (с большой историей), занимаемся процессированием платежей, создаем решения для финансовых организаций. Создаем решения на разных платформах и языках программирования, в том числе разрабатываем и поддерживаем программное обеспечение для банкоматов, мобильных устройств, софт под windows, freebsd. Стремимся к созданию программных продуктов, которые нужны людям. Стараемся создавать для сотрудников комфортные условия. Ценим и уважаем разработчиков и их труд. Учитываем обстоятельства и пожелания. Идем навстречу в вопросах графика, иногда можно работать из дома.  Будет очень здорово, если вы вместе с откликом на резюме пришлете ссылку на примеры вашего кода.;Хорошее знание PHP, Javascript, JQuery, HTML, CSS. Приветствуется опыт работы со Smarty, Less, Mustache, Bootstrap, Ajax, Git, Bitrix. ;"Доработка программного продукта &quot;Личный кабинет клиента&quot; (фронтенд), а также более мелких программных решений. Рефакторинг, исправление ошибок, добавление нового функционала. ";"JavaScript; jQuery; PHP; HTML; CSS; Bootstrap"
67;32942617;Web-программист;Самара;50000.0;110000.0;БАСС;2019-10-18T07:51:38+0300;От 1 года до 3 лет;Полный день;Полная занятость;"  Обязанности:  Участие в проектировании и разработке web-проектов различной степени сложности. Развитие существующих проектов компании, создание новых модулей, интеграция со сторонними сервисами.  Требования:  Опыт разработки Web-приложений не менее 2-х лет; Знание ООП, успешный опыт работы с PHP 5.x Понимание реляционных баз данных (MySQL, PostgreSQLи т.п., опыт по оптимизации БД и запросов в них Понимание работы REST API и HTTP Опыт работы с системой контроля версий GIT Понимание верстки, уверенное владение HTML,CSS JavaScript  Приветствуются навыки:  Ajax, WebSocket, SOAP; Понимание принципов работы серверов (Apache, Nginx) Опыт работы с API сторонних сервисов (билетные системы, платежные системы и т.д.), парсерами, написание собственных Технический английский  Условия:  Заработная плата на руки, по результатам собеседования - от 50 000 до 110 000 рублей. Размер и темпы её роста мы обсуждаем на собеседовании, и зависят оба этих показателя в основном от коэффициента полезности каждого конкретного сотрудника (отталкиваться будем от опыта, знаний). Зарплата белая, фиксированная (не зависит от количества проектов), и своевременная. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно Трудового Кодекса РФ. Оформление полиса ДМС (добровольное медицинское страхование), корпоративные мероприятия с выездами на природу за счёт работодателя. Команда профессионалов, готовых поддержать твои инициативы. Возможность работы с новыми технологиями. Перспектива профессионального и карьерного роста. Обучение. Если тебе хочется большего, всегда есть возможности самореализации. Стильный чистый офис в тихом районе города, с хорошей транспортной развязкой (утром и вечером добираться против пробок). Современная техника, дополнительные мониторы и всё что нужно для продуктивной работы. Изолированное помещение с кондиционером и видом на сквер. Уголок релакса с мягким диваном и шезлонг качалкой, массажное кресло, кофемашина.   ";  Заработная плата на руки, по результатам собеседования - от 50 000 до 110 000 рублей. Размер и темпы её роста мы обсуждаем на собеседовании, и зависят оба этих показателя в основном от коэффициента полезности каждого конкретного сотрудника (отталкиваться будем от опыта, знаний). Зарплата белая, фиксированная (не зависит от количества проектов), и своевременная. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно Трудового Кодекса РФ. Оформление полиса ДМС (добровольное медицинское страхование), корпоративные мероприятия с выездами на природу за счёт работодателя. Команда профессионалов, готовых поддержать твои инициативы. Возможность работы с новыми технологиями. Перспектива профессионального и карьерного роста. Обучение. Если тебе хочется большего, всегда есть возможности самореализации. Стильный чистый офис в тихом районе города, с хорошей транспортной развязкой (утром и вечером добираться против пробок). Современная техника, дополнительные мониторы и всё что нужно для продуктивной работы. Изолированное помещение с кондиционером и видом на сквер. Уголок релакса с мягким диваном и шезлонг качалкой, массажное кресло, кофемашина.   ;Опыт разработки Web-приложений не менее 2-х лет. Знание ООП, успешный опыт работы с PHP 5.x. ;Участие в проектировании и разработке web-проектов различной степени сложности. Развитие существующих проектов компании, создание новых модулей, интеграция со сторонними...;PHP, MySQL, JavaScript, CSS, HTML
16;33865928;Web-программист;Ростов-на-Дону;20000.0;70000.0;RuSln;2019-10-16T17:47:25+0300;Нет опыта;Полный день;Частичная занятость;В связи с расширением штата, в нашу команду требуются веб разработчики. Мы ищем web программиста для участия в разработке интересных проектов.Если у тебя нет опыта, но есть желание программировать, звони, обсудим и найдем точки взаимодействия.Требования к кандидату:  Владение одним или несколькими стеками технологий: PHP(фреймворки: yii, codeigniter , laravel, или хотя бы любой фреймворк ), Ruby on Rails, Node.js, Meteor.js и т.д. Плюсом является опыт работы с современными Front-End фреймворками, например AngularJS, React. Умение работать с SQL и NoSQL базами данных. Понимание Git. Умение работать в команде. Знание технического английского языка является плюсом. Знание Linux является плюсом.    Условия:  Офис - Ростов-на-Дону, CЖМ, Шайба.   ;  Офис - Ростов-на-Дону, CЖМ, Шайба.   ;Если у тебя нет опыта, но есть желание программировать, звони, обсудим и найдем точки взаимодействия. Требования к кандидату: Владение одним...;;
3;33753172;Web-программист;Казань;20000.0;40000.0;АйТиПродюс;2019-10-18T19:04:18+0300;Нет опыта;Полный день;Полная занятость;"Обязанности:  Разработка сайтов Обслуживание текущих сайтов разработанных в компании Консультирование клиентов по техническим вопросам  Требования:  Знание 1С-битрикс, Wordpress Хорошее знание HTML и CSS, PHP и JavaScript Навык работы со сторонними библиотеками и сервисами для JavaScript (какминимум, придется иметь дело с jQuery и Yandex Maps API) Умение разбираться в чужом коде и дорабатывать его, не переписывая с нуля(подразумевается работа над проектами, где уже накоплена большая кодоваябаза) Обеспечение защищенности сайтов от взломов и нежелательногоиспользования функционала  Условия:  возможность профессионального и карьерного развития; своевременная оплата труда; обучение; официальное трудоустройство. ";"  возможность профессионального и карьерного развития; своевременная оплата труда; обучение; официальное трудоустройство. ";Знание 1С-битрикс, Wordpress. Хорошее знание HTML и CSS, PHP и JavaScript. Навык работы со сторонними библиотеками и сервисами...;Разработка сайтов. Обслуживание текущих сайтов разработанных в компании. Консультирование клиентов по техническим вопросам.;"jQuery; JavaScript; HTML; CSS; PHP; CMS Wordpress; 1С-Битрикс; Веб-программирование; PHP5; CSS3; HTML5; phpMyAdmin"
73;33932336;Web-программист;Ростов-на-Дону;25000.0;35000.0;Кронвус-Юг;2019-10-04T17:53:49+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В крупную производственную компанию требуется Web-программист. УДАЛЕННЫЙ ГРАФИК НЕ РАССМАТРИВАЕМ. Требования:  Уверенные знания html, css, bootstrap, php, mysql, javaScript, jquery, ajax и т.д. Опыт работы с CMS: Wordpress, DataLife Engine (DLE),Webasyst, Mod X; Умение грамотно писать код по ТЗ, умение разбираться в чужом коде; Умение работать на результат в четко поставленные сроки; Ответственность, коммуникабельность. Опыт работы от 1 года.     Обязанности:  Создание, разработка, наполнение и техническая поддержка корпоративных сайтов компании.  Условия:  Пятидневная рабочая неделя с пн. по пт с 9 до 18-00 и перерывом на обед с 13 до 14-00 Возможность карьерного и профессионального роста Интересную и творческую сферу деятельности Высокий и стабильный заработок Молодой и дружный коллектив Оформление по ТК РФ Полный соц. пакет ";  Пятидневная рабочая неделя с пн. по пт с 9 до 18-00 и перерывом на обед с 13 до 14-00 Возможность карьерного и профессионального роста Интересную и творческую сферу деятельности Высокий и стабильный заработок Молодой и дружный коллектив Оформление по ТК РФ Полный соц. пакет ;Уверенные знания html, css, bootstrap, php, mysql, javaScript, jquery, ajax и т.д. Опыт работы с CMS: Wordpress, DataLife Engine...;Создание, разработка, наполнение и техническая поддержка корпоративных сайтов компании.;"jQuery; JavaScript; CSS; PHP; HTML; Ajax; Bootstrap; CMS Wordpress; Веб-программирование; Adobe Photoshop; Ответственность; SQL; XML"
20;33868878;Web-программист;Екатеринбург;40000.0;;К Телеком,ООО;2019-10-17T06:52:25+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы еще не знакомы? Тогда немного о нашей Компании… Компания «К Телеком» на телекоммуникационном рынке уже более 10 лет, мы предоставляем свои услуги в более чем 80-ти городах Свердловской, Челябинской областях и Пермском крае. Более 90 000 абонентов пользуются нашими услугами, более 500 сотрудников работают в нашей Компании. Какие услуги предоставляет наша Компания?  высокоскоростной безлимитный интернет; местная, внутризоновая, междугородная и международная телефонная связь; виртуальная АТС; организация виртуальных частей сетей (VPN); Wi-Fi Hot Spot; «умное» видеонаблюдение; программное обеспечение: Облачная 1С, антивирус; Co-location (размещение оборудования).  Что мы ждем от кандидата?  Если ты хорошо знаком с Wordpress: опыт разработки тем, знание стандартов разработки под WP Если тебе известны такие языки, как PHP, HTML, CSS, JS Если тебя не пугает работа с git Если ты нацелен на результат и ты желаешь развиваться,  тогда ТЫ точно подходишь НАМ! Чем Ты будешь заниматься? Твоими основными продуктами деятельности станут - сайты Компании, Тебе предстоит:  Производить верстку лендингов по готовому дизайну Заниматься разработкой web-интерфейсов Верстать,учитывая тонкости работы разных браузеров Разрабатывать и дорабатывать функционал web-приложений Компании  а также участвовать в разработке новых проектов Компании Почему именно МЫ? Работая в нашей компании, Ты получаешь  Официальное трудоустройство согласно ТК РФ Официальный и стабильный доход Работу в молодом и дружном коллективе Возможность профессионального и карьерного роста и возможность реализации своих идей  Где Ты будешь работать? В современном комфортабельном офисе в Пионерсоком районе (ост. Современник) Также на территории офиса имеется бесплатная охраняемая парковка  ";;Если ты хорошо знаком с Wordpress: опыт разработки тем, знание стандартов разработки под WP. Если тебе известны такие языки, как...;Высокоскоростной безлимитный интернет. Местная, внутризоновая, междугородная и международная телефонная связь. Виртуальная АТС. Организация виртуальных частей сетей (VPN). Wi-Fi Hot...;"CSS; HTML; Git; Web-дизайн; Web Design; Создание сайтов"
63;33977044;Web-программист;Екатеринбург;50000.0;;Практик-Центр;2019-10-14T07:31:23+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Крупная оптовая торговая компания (электротовары) приглашает web-программиста. Обязанности:  создание web-сайтов, интернет-магазина и т.д.  Требования:  высшее оконченное образование; опыт работы обязателен; знание PHP, Java, mySQL, css; умение ориентироваться в Bitrix и Linux.  Условия:  офис в ДД Демидов, возможна работа home-office; график работы обсуждается индивидуально; зарплата от 50000 руб.; официальное трудоустройство. ";"  офис в ДД Демидов, возможна работа home-office; график работы обсуждается индивидуально; зарплата от 50000 руб.; официальное трудоустройство. ";Высшее оконченное образование. Опыт работы обязателен. Знание PHP, Java, mySQL, css. Умение ориентироваться в Bitrix и Linux.;Создание web-сайтов, интернет-магазина и т.д.;
