;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
64;32269346;Java-разработчик;Тюмень;30000.0;120000.0;Строительный Двор;2019-10-15T13:38:29+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи! Общие требования:  опыт коммерческой разработки (не менее 1 года); опыт командной работы.  Требования к стеку:  Java; Spring Framework (Boot, REST, Data-JPA); PostgreSQL.  Будет плюсом:  знание Docker, Kubernetes; опыт коммерческой разработки с использованием Spring; опыт разработки микросервисов; приверженность к чистому коду и к чистой архитектуре; опыт работы с системами управления версий; умение тестировать код (JUnit, Mockito); желание учиться, развиваться, решать бизнес задачи.  Обязанности:  проектирование, разработка, внедрение и сопровождение проектов компании с использованием технологического стека Java, Spring.  Условия:  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";Опыт коммерческой разработки (не менее 1 года). Опыт командной работы. Java. Spring Framework (Boot, REST, Data-JPA). PostgreSQL. ;Проектирование, разработка, внедрение и сопровождение проектов компании с использованием технологического стека Java, Spring.;"Java; Spring Framework; PostgreSQL; Hibernate; Mockito; JUnit; Docker; Kubernetes"
43;32002568;Программист 1С;Омск;40000.0;120000.0;Первый Бит;2019-10-18T14:55:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Компания Первый Бит всегда растет и развивается, в связи с чем ищем в свою команду опытных программистов 1С. ЗАДАЧИ:  Анализ и решение проблем учета с использованием типовых продуктов 1С: ЗУП, БП, УТ, КА, УПП; Самостоятельная реализация необходимых доработок; Интеграция 1С с другими системами; Переносы данных, переходы на новые редакции; Участие в продаже проектов в качестве эксперта; Внедрение типовых конфигураций 1С, а также собственных отраслевых решений на платформе 1С.  ОТ ВАС ТРЕБУЕТСЯ:  Опыт внедрения и/или программирования в среде 1С от 1 года; Знание типовых конфигураций 1С (наличие сертификатов уровня «Специалист» будет преимуществом); Знание на профессиональном уровне одного или нескольких видов учёта: бухгалтерский и налоговый, финансовый, оперативный, управленческий.  ЧТО ПРЕДЛАГАЕМ:  Белая заработная плата: оклад (обсуждается на собеседовании) + бонусная часть в виде % от выполненного объема работ; Официальное трудоустройство с первого дня; Официальная сертификация в фирме 1С за счет компании; Сложные, разноплановые и интересные задачи; Возможность профессионального и карьерного роста: 80% руководителей отделов - это сотрудники, которые выросли внутри компании; Бесплатная сертификация 1С, помощь в подготовке к экзаменам; График работы 5/2, 09:00 - 18:00. ";;Опыт внедрения и/или программирования в среде 1С от 1 года. Знание типовых конфигураций 1С (наличие сертификатов уровня...;Анализ и решение проблем учета с использованием типовых продуктов 1С: ЗУП, БП, УТ, КА, УПП. Самостоятельная реализация необходимых доработок. ;"Бухгалтерский учет; Налоговая отчетность; 1С: Предприятие 8; Бухгалтерская отчетность; Ведение переговоров"
70;33322401;Web-разработчик/ Java-разработчик;Самара;40000.0;120000.0;БАСС;2019-10-18T07:51:38+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  Разработка на java веб-приложений для применения в медицинских организациях, подведомственных Минздраву, а также ТФОМС Самарской области  Требования:  знание java; знание одного из java веб-фрэймворков (play, spring, др.); знание HTML, CSS; знание ООП и понимание в его применении.  Приветствуются навыки:   java8+, Hibernate, WebSocket, REST, SOAP; Javascript; опыт применения инженерных практик: TDD, Code review, Continues Integration; проектирование БД; знание форматов XML ,JSON; опыт работы с СУБД (Oracle PostgreSQL); PL/SQL PLpgSQL; работа с системами контроля версий (SVN, Git, др); работа с серверными приложениями (GlassFish, Tomcat, др.); умение самостоятельно разбираться в новых технологиях.  Условия:  Рассматриваем кандидатов учащихся на последнем курсе ВУЗа Заработная плата - от 40 000 рублей до 120 000 рублей. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно ТК РФ. Оформление полиса ДМС (добровольное медицинское страхование) за счёт работодателя. Честная система премирования. Возможности самореализации. Сложные задачи в инновационных секторах IT-рынка. Индивидуальный подход в организации труда полезных сотрудников. Перспектива профессионального и карьерного роста. Обучение в компании и учебных центрах, участие в выставках и конференциях. Комфортный офис в тихом районе города. Дружный демократичный коллектив увлеченных профессионалов! ";  Рассматриваем кандидатов учащихся на последнем курсе ВУЗа Заработная плата - от 40 000 рублей до 120 000 рублей. График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно ТК РФ. Оформление полиса ДМС (добровольное медицинское страхование) за счёт работодателя. Честная система премирования. Возможности самореализации. Сложные задачи в инновационных секторах IT-рынка. Индивидуальный подход в организации труда полезных сотрудников. Перспектива профессионального и карьерного роста. Обучение в компании и учебных центрах, участие в выставках и конференциях. Комфортный офис в тихом районе города. Дружный демократичный коллектив увлеченных профессионалов! ;Знание java. Знание одного из java веб-фрэймворков (play, spring, др.). Знание HTML, CSS. Знание ООП и понимание в его...;Разработка на java веб-приложений для применения в медицинских организациях, подведомственных Минздраву, а также ТФОМС Самарской области.;
72;32965833;SQL-разработчик;Самара;40000.0;120000.0;БАСС;2019-10-18T07:51:38+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Сотрудники, работающие в компании, имеют 20-летний опыт разработки и внедрения информационных систем для здравоохранения, включая развитие всей сопутствующей технической инфраструктуры, сопровождение, модернизацию и распространение программ, обучение и консалтинг пользователей. В связи с расширением компания ведет набор трудолюбивых, талантливых, желающих достигать командных целей разработчиков. Обязанности:  программирование и проектирование БД  Требования:  проектирование БД, хорошее знание SQL; знание plsql, plpgsql; опыт разработки под СУБД Oracle или PostgreSQL не менее 1 года.  Приветствуются навыки:  администрирование Oracle или PostgreSQL; опыт разработки технической документации.  Условия:  Заработная плата - от 40 000 рублей до 120 000 рублей.  График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно ТК РФ. Оформление полиса ДМС (добровольное медицинское страхование) за счёт работодателя. Честная система премирования. Возможности самореализации. Сложные задачи в инновационных секторах IT-рынка. Индивидуальный подход в организации труда полезных сотрудников. Перспектива профессионального и карьерного роста. Обучение в компании и учебных центрах, участие в выставках и конференциях. Комфортный офис в тихом районе города. Дружный демократичный коллектив увлеченных профессионалов!   ";  Заработная плата - от 40 000 рублей до 120 000 рублей.  График работы 5/2. Испытательный срок 3 месяца. Официальное оформление, отпуск, больничный, согласно ТК РФ. Оформление полиса ДМС (добровольное медицинское страхование) за счёт работодателя. Честная система премирования. Возможности самореализации. Сложные задачи в инновационных секторах IT-рынка. Индивидуальный подход в организации труда полезных сотрудников. Перспектива профессионального и карьерного роста. Обучение в компании и учебных центрах, участие в выставках и конференциях. Комфортный офис в тихом районе города. Дружный демократичный коллектив увлеченных профессионалов!   ;Проектирование БД, хорошее знание SQL. Знание plsql, plpgsql. Опыт разработки под СУБД Oracle или PostgreSQL не менее 1 года. ;Программирование и проектирование БД.;
16;33674403;Инженер-Программист Delphi/Oracle;Казань;43000.0;120000.0;КОМТЕК;2019-10-16T13:47:18+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"Обязанности:  Поддержка и развитие существующих программных продуктов; Участие в создании новых проектов; Разработка клиент-серверных приложений.  Требования:  Знание Delphi (используется VCL, FM, FastReport, EhLib, FastCube, ODAC); Работа с базами данных, SQL (PL\SQL приветствуется); Умение работать с программами контроля версий (используется svn); Ответственность; Желание работать и развиваться в данной области; Умение разбираться в чужом коде; Опыт работы по специальности; Желателен опыт командной разработки.  Условия:  Пятидневная рабочая неделя, восьмичасовой рабочий день; Карьерный и зарплатный рост по результатам периодической аттестации. Ежегодный оплачиваемый отпуск; Годовая карта фитнес-клуба на безлимитное посещение. Отсутствие командировок.    Основной разрабатываемый продукт ПК Здравоохранение - информационная система для медицинский учреждений. На данный момент на десктопной частью работает 15 разработчиков. Из-за увеличивающегося количества обслуживаемых организаций требуются новые разработчики.";"  Пятидневная рабочая неделя, восьмичасовой рабочий день; Карьерный и зарплатный рост по результатам периодической аттестации. Ежегодный оплачиваемый отпуск; Годовая карта фитнес-клуба на безлимитное посещение. Отсутствие командировок.    Основной разрабатываемый продукт ПК Здравоохранение - информационная система для медицинский учреждений. На данный момент на десктопной частью работает 15 разработчиков. Из-за увеличивающегося количества обслуживаемых организаций требуются новые разработчики.";Знание Delphi (используется VCL, FM, FastReport, EhLib, FastCube, ODAC). Работа с базами данных, SQL (PL\SQL приветствуется). Умение работать с...;Поддержка и развитие существующих программных продуктов. Участие в создании новых проектов. Разработка клиент-серверных приложений.;"Delphi; ORACLE; SQL; SVN"
10;23371942;Программист-разработчик С#;Омск;50000.0;120000.0;МИР, Научно-производственное объединение;2019-10-16T07:02:47+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"Ведущее промышленное предприятие - поставщик решений в области автоматизации и управления объектами электросетевого хозяйства, одно из лидеров в Сибири и на Дальнем Востоке в разработке ПО для энергосберегающих систем, приглашает Вас присоединиться к нашему дружному и талантливому коллективу IT- специалистов. Обязанности:  разработка конфигуратора интеллектуальных устройств. Используются самые последние инструменты разработки и технологии. В перспективе переход на .NET Standard 2.0 и .NET Core 2.0  Требования:  знание и опыт работы с технологиями и платформами: C#, .NET (4.0; 4.5), WPF понимание шаблонов MVVM  Приветствуется:  опыт написания модульных тестов знание шаблонов проектирования наличие опыта командной разработки наличие личных разработок (домашние проекты) знание принципов рефакторинга опыт работы с гибкими методологиями (Scrum, Kanban, Agile)  Условия:  свободный график работы белая заработная плата (оклад + премия) - по результатам собеседования полный социальный пакет, корпоративные социальные программы работа в успешной компании дружный результативный коллектив  Став частью нашей команды, Вы сможете делать крутые продукты, решать сложные задачи, повлиять на конечный результат продукта, полностью раскрыть себя в интересных проектах по разработке ПО. Результаты вашей работы будут использоваться по всей стране и в ближнем зарубежье.  ";  свободный график работы белая заработная плата (оклад + премия) - по результатам собеседования полный социальный пакет, корпоративные социальные программы работа в успешной компании дружный результативный коллектив  Став частью нашей команды, Вы сможете делать крутые продукты, решать сложные задачи, повлиять на конечный результат продукта, полностью раскрыть себя в интересных проектах по разработке ПО. Результаты вашей работы будут использоваться по всей стране и в ближнем зарубежье.  ;"Знание и опыт работы с технологиями и платформами: C#, .NET (4.0; 4.5), WPF. Понимание шаблонов MVVM. ";;
17;18293368;Программист С++(Linux);Омск;50000.0;120000.0;МИР, Научно-производственное объединение;2019-10-16T07:02:47+0300;Нет опыта;Полный день;Полная занятость;Приглашаем на работу активных, целеустремленных выпускников технических специальностей с хорошим потенциалом, большим запасом теоретических знаний и с желанием развиваться в программировании в крупной надежной Компании! Обязанности:  разработка программ в соответствии с техническим заданием разработка программной документации  Требования:  знание языка программирования C++, gcc ядро Linux (конфигурирование ядра, редактирование драйверов, сборка ядра) администрирование Linux дополнительным преимуществом будет знание:  МЭК: 61850, 61131, 870-5-101/104 Интерфейсы связи: RS-232/485, CAN, I2C, SPI    Условия:  официальное трудоустройство высокий уровень заработной платы свободный график работы белая заработная плата (оклад + премия) - по результатам собеседования корпоративные социальные программы широкие возможности для профессионального и карьерного роста интересная работа в команде профессионалов дружественная атмосфера    Работая в команде профессионалов, Вы сможете повлиять на конечный результат продукта, полностью раскрыть себя в интересных проектах по разработке ПО. НПО МИР - это один из лидирующих в Сибири и на Дальнем Востоке динамично развивающихся поставщиков технологий автоматизации энергосбережения, один из лидеров в разработке ПО для энергосберегающих систем. НПО МИР - лауреат премии Правительства РФ в области качества продукции и услуг, и внедрения высокоэффективных методов менеджмента качества;  официальное трудоустройство высокий уровень заработной платы свободный график работы белая заработная плата (оклад + премия) - по результатам собеседования корпоративные социальные программы широкие возможности для профессионального и карьерного роста интересная работа в команде профессионалов дружественная атмосфера    Работая в команде профессионалов, Вы сможете повлиять на конечный результат продукта, полностью раскрыть себя в интересных проектах по разработке ПО. НПО МИР - это один из лидирующих в Сибири и на Дальнем Востоке динамично развивающихся поставщиков технологий автоматизации энергосбережения, один из лидеров в разработке ПО для энергосберегающих систем. НПО МИР - лауреат премии Правительства РФ в области качества продукции и услуг, и внедрения высокоэффективных методов менеджмента качества;Знание языка программирования C++, gcc. Ядро Linux (конфигурирование ядра, редактирование драйверов, сборка ядра). Администрирование Linux. Дополнительным преимуществом будет знание: МЭК...;Разработка программ в соответствии с техническим заданием. Разработка программной документации.;
26;32903064;Программист - разработчик C#;Омск;50000.0;120000.0;Интегрикс;2019-10-05T23:57:23+0300;От 3 до 6 лет;Полный день;Полная занятость;Требования: * Понимание принципов работы современных распределенных многопользовательских информационных систем* Понимание принципов ООП, уверенное использование в C#* Уверенное знание SQL на уровне написания кода (запросы, хранимые процедуры, отладка, профайлинг, работа с большими данными)* Опыт работы на платформе .NET от 3х лет* Опыт создания клиентских приложений для баз данных или web-сервисов (WinForms, WPF, ASP.NET MVC, ADO.NET, EF ) Дополнительным плюсом будет являться* Опыт работы с базами данных PostgreSQL* Опыт работы с NHibernate Условия* Гибкий график* Возможна удалённая работа ЗП по результатам собеседования и выполненного тестового задания;;Понимание принципов работы современных распределенных многопользовательских информационных систем. * Понимание принципов ООП, уверенное использование в C#. * Уверенное знание SQL на уровне...;;".NET Framework; C#; MS SQL; SQL; Entity Framework; ADO.NET; ASP.NET; WCF; MVC; NET Core; JavaScript"
57;33812364;Главный программист 1С;Самара;50000.0;120000.0;ГЭНДАЛЬФ;2019-10-18T15:41:42+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Компания ГЭНДАЛЬФ – это одна из крупнейших IT-компаний ЮФО, лидер по автоматизации бизнеса на базе программных продуктов «1С». ГЭНДАЛЬФ - известна успешной реализацией масштабных коммерческих и бюджетных проектов, одним из которых является проект по автоматизации всех уровней учета в войсках Национальной Гвардии России от рядового подразделения до федерального центра. ГЭНДАЛЬФ – это команда из ценных специалистов, которые ежедневно решают сложные задачи, растут и повышают собственный профессионализм. В компании есть Департамет проектов внедрения и консалтинга, который состоит из опытных программистов-консультантов 1С, бухгалтеров-консультантов 1С, техников, менеджеров, руководителей проектов, которые успешно занимаются автоматизацией крупных коммерческих и бюджетных организаций. Для участия в новых проектах, которые уже ждут наших программистов, аналитиков и руководителей проектов, в Департамент проектов внедрения и консалтинга, в головной офис в г. Ростове-на-Дону требуются квалифицированные специалисты «1С». Если Вы готовы развиваться и работать над задачами по автоматизации бизнеса наших клиентов, мы с радостью поможем при переезде. Работая в нашей команде профессионалов, Вы получите:  высокий доход и гарантированную занятость; масштабные проекты по автоматизации учета крупных предприятий и государственных структур; возможность проявить себя в роли эксперта или лидера проекта; сложные нестандартные задачи, реальный шанс выйти на другой уровень профессионализма; работу в большой и высокопрофессиональной команде из программистов и консультантов «1С»; бесплатное получение сертификатов 1С:Профессионал, 1С:Специалист, 1С:Специалист-консультант, 1С:ЦСО и помощь в подготовке; методическую поддержку в отделе от экспертов, которые следят за эффективностью технологий работы, высокими стандартами оказания услуг и квалификацией специалистов; оформление в соответствии с ТК РФ с первого дня работы; компенсация ГСМ и мобильной связи; корпоративное питание.    Чем Вы будете заниматься:  созданием уникальных решений по требованиям заказчика; доработкой типовых конфигураций «1С»; интервьюированием пользователей, описанием бизнес-процессов и составлением технических заданий для последующей автоматизации; взаимодействием напрямую с клиентом: от формирования задачи до внедрения и обучения, влияя на бизнес заказчика.    Нам важно:  наличие опыта разработки на платформе 1С:8.2, 8.3; уверенное знание не менее одной типовой конфигурации; знание не менее одного вида учета: бухгалтерского или налогового учета; знание не менее одного участка учета: планирования, бюджетирования, основных операций закупки, продажи товаров и услуг, складские операции; приветствуется наличие сертификатов 1С:Профессионал, 1С:Специалист.    Займи свое место в команде!";;Наличие опыта разработки на платформе 1С:8.2, 8.3. Уверенное знание не менее одной типовой конфигурации. ;Созданием уникальных решений по требованиям заказчика. Доработкой типовых конфигураций «1С». Интервьюированием пользователей, описанием бизнес-процессов и составлением технических заданий...;
77;34106122;Программист 1C / Разработчик 1С;Москва;60000.0;120000.0;Гранд Проект;2019-10-18T21:36:40+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"Кто нужен и почему? Работы много - рук мало, в связи с этим ищем разработчиков 1С. Что нужно делать? Кодить. Хорошо кодить по ТЗ. В редких случаях - разобраться с поставленной задачей самостоятельно и потом кодить. Работа в офисе, выезжать к клиентам не надо. Как понять что вы нам подходите?  вы уже работали во франче или на стороне заказчика; вы хорошо знакомы с двумя и более типовыми конфигурациями (УПП, Бухгалтерия, ЗУП, ERP); вы, также как и мы, считаете, что сроки надо соблюдать и обладаете этим крутым навыком; вы не впадаете в ступор, сталкиваясь со сложной задачей, умеете открыть рот и спросить или обладаете сверхъестественными навыками гугления; вам хочется приобретать новый опыт и знания в выбранной вами специализации, повышая свой уровень экспертности и свою стоимость на рынке труда; вы честны перед собой и окружающими.  Некоторыми пунктами, кроме последнего, можно пренебречь. Будет здорово, если вы однажды (или многажды) напряглись и получили сертификат 1С:Специалист, но мы также понимаем, что можно быть отличным специалистом и без бумажки. Как понять, что мы вам подходим? У нас небольшая компания и вытекающие из этого плюсы и минусы: Совсем нет бюрократии, отпуск не надо планировать заранее за год. Мы дружим внутри коллектива и хотим, чтобы частью команды становились такие же вменяемые люди, как мы, с которыми будет приятно работать. Расти вверх можно не очень далеко, зато возможностей для реализации профессиональных амбиций сколько угодно - мы с удовольствием поддерживаем и оплачиваем обучение сотрудников, кроме того, у нас группа компаний и, при желании, вы можете возглавить новое направление. Если мы с вами поработаем и поймем, что вы самостоятельны и ответственны, то вы вполне можете работать из дома и по удобному вам графику, не тратя время на дорогу в офис. И коротенечко:  у нас куча интересных и разноплановых проектов, которые не кончаются никогда; конечно же, мы работаем в соответствии с Трудовым кодексом; если вы хорошо делаете то, что умеете, то зарабатываете у нас столько, сколько хотите - мы гарантируем вам ежемесячный фиксированный оклад, в зависимости от ваших компетенций, а на верхнюю границу заработка вы влияете сами; зарплату платим регулярно и без задержек; офис в минуте пешком от метро Площадь Ильича/Римская и платформы Серп и Молот. ";;Вы хорошо знакомы с двумя и более типовыми конфигурациями (УПП, Бухгалтерия, ЗУП, ERP). Вам хочется приобретать новый опыт и знания...;Кодить. Хорошо кодить по ТЗ. В редких случаях - разобраться с поставленной задачей самостоятельно и потом кодить. Работа в офисе, выезжать...;
