;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
67;33788630;React Frontend разработчик;Екатеринбург;40000.0;150000.0;NSSoft;2019-10-17T12:37:51+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Приглашаем на работу удаленного Frontend разработчика (Основная технология - React.JS). Ищем человека в команду на фулл тайм удаленно.   Требования:  Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года Умение работать в команде; Умение самостоятельно работать над задачами, искать, находить и использовать новую информацию Знание git; Быть на связи каждый день;    Будет плюсом:  Участие в open-source проектах собственные проекты или идеи знание английского наличие макбук, знание React Native (необязательно)    Как мы будем работать с Вами:  Оставьте заявку на данную вакансию Письменное короткое Skype интервью Тестовое задание Второе скайп интервью с техническими и нетехническими вопросами с HR Скайп интервью с лайвкоддингом на 30-40 мин. Берем Вас на работу  О нас: NSSoft занимается разработкой современных стартапов, мобильных и веб приложений, высоконагруженных сервисов. Наша специализация: стартапы, saas, сервисы, маркетплейсы, социальные сети, биржи, высоконагруженные проекты и т.д. Технологии, с которыми мы работаем: React, React Native, Ruby on Rails, Node JS. Мы на рынке уже 5 лет, наша команда распределена по всему миру и не ограниченна в передвижениях. Основные преимущества работы у нас: 1. Удаленная работа - не нужно быть привязанным к месту 2. Гибкий график - нужно отрабатывать 40 часов в неделю с пн по пт, в какое время можете выбрать сами 3. Фулл тайм - мы работаем 40 часов в неделю, соответственно Ваша загрузка тщательно спланирована на это время 4. Команда - мы молодые, дружелюбные профессионалы и нанимаем только тех людей, которые близки нам и с кем комфортно работать 5. Отточенный процесс - мы постоянно оттачиваем процесс разработки и сейчас он выглядит комфортно и при этом не дает расслабиться      ";;Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года. Умение работать в команде. Умение самостоятельно работать...;Второе скайп интервью с техническими и нетехническими вопросами с HR.;"JavaScript; React; удаленная работа"
15;33788718;React Frontend разработчик;Омск;40000.0;150000.0;NSSoft;2019-10-17T12:40:29+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Приглашаем на работу удаленного Frontend разработчика (Основная технология - React.JS). Ищем человека в команду на фулл тайм удаленно.   Требования:  Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года Умение работать в команде; Умение самостоятельно работать над задачами, искать, находить и использовать новую информацию Знание git; Быть на связи каждый день;    Будет плюсом:  Участие в open-source проектах собственные проекты или идеи знание английского наличие макбук, знание React Native (необязательно)    Как мы будем работать с Вами:  Оставьте заявку на данную вакансию Письменное короткое Skype интервью Тестовое задание Второе скайп интервью с техническими и нетехническими вопросами с HR Скайп интервью с лайвкоддингом на 30-40 мин. Берем Вас на работу  О нас: NSSoft занимается разработкой современных стартапов, мобильных и веб приложений, высоконагруженных сервисов. Наша специализация: стартапы, saas, сервисы, маркетплейсы, социальные сети, биржи, высоконагруженные проекты и т.д. Технологии, с которыми мы работаем: React, React Native, Ruby on Rails, Node JS. Мы на рынке уже 5 лет, наша команда распределена по всему миру и не ограниченна в передвижениях. Основные преимущества работы у нас: 1. Удаленная работа - не нужно быть привязанным к месту 2. Гибкий график - нужно отрабатывать 40 часов в неделю с пн по пт, в какое время можете выбрать сами 3. Фулл тайм - мы работаем 40 часов в неделю, соответственно Ваша загрузка тщательно спланирована на это время 4. Команда - мы молодые, дружелюбные профессионалы и нанимаем только тех людей, которые близки нам и с кем комфортно работать 5. Отточенный процесс - мы постоянно оттачиваем процесс разработки и сейчас он выглядит комфортно и при этом не дает расслабиться      ";;Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года. Умение работать в команде. Умение самостоятельно работать...;Второе скайп интервью с техническими и нетехническими вопросами с HR.;"JavaScript; React; удаленная работа"
50;33788704;React Frontend разработчик;Ростов-на-Дону;40000.0;150000.0;NSSoft;2019-10-17T12:39:56+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Приглашаем на работу удаленного Frontend разработчика (Основная технология - React.JS). Ищем человека в команду на фулл тайм удаленно.   Требования:  Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года Умение работать в команде; Умение самостоятельно работать над задачами, искать, находить и использовать новую информацию Знание git; Быть на связи каждый день;    Будет плюсом:  Участие в open-source проектах собственные проекты или идеи знание английского наличие макбук, знание React Native (необязательно)    Как мы будем работать с Вами:  Оставьте заявку на данную вакансию Письменное короткое Skype интервью Тестовое задание Второе скайп интервью с техническими и нетехническими вопросами с HR Скайп интервью с лайвкоддингом на 30-40 мин. Берем Вас на работу  О нас: NSSoft занимается разработкой современных стартапов, мобильных и веб приложений, высоконагруженных сервисов. Наша специализация: стартапы, saas, сервисы, маркетплейсы, социальные сети, биржи, высоконагруженные проекты и т.д. Технологии, с которыми мы работаем: React, React Native, Ruby on Rails, Node JS. Мы на рынке уже 5 лет, наша команда распределена по всему миру и не ограниченна в передвижениях. Основные преимущества работы у нас: 1. Удаленная работа - не нужно быть привязанным к месту 2. Гибкий график - нужно отрабатывать 40 часов в неделю с пн по пт, в какое время можете выбрать сами 3. Фулл тайм - мы работаем 40 часов в неделю, соответственно Ваша загрузка тщательно спланирована на это время 4. Команда - мы молодые, дружелюбные профессионалы и нанимаем только тех людей, которые близки нам и с кем комфортно работать 5. Отточенный процесс - мы постоянно оттачиваем процесс разработки и сейчас он выглядит комфортно и при этом не дает расслабиться      ";;Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года. Умение работать в команде. Умение самостоятельно работать...;Второе скайп интервью с техническими и нетехническими вопросами с HR.;"JavaScript; React; удаленная работа"
34;33788753;React Frontend разработчик;Казань;40000.0;150000.0;NSSoft;2019-10-17T12:41:44+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Приглашаем на работу удаленного Frontend разработчика (Основная технология - React.JS). Ищем человека в команду на фулл тайм удаленно.   Требования:  Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года Умение работать в команде; Умение самостоятельно работать над задачами, искать, находить и использовать новую информацию Знание git; Быть на связи каждый день;    Будет плюсом:  Участие в open-source проектах собственные проекты или идеи знание английского наличие макбук, знание React Native (необязательно)    Как мы будем работать с Вами:  Оставьте заявку на данную вакансию Письменное короткое Skype интервью Тестовое задание Второе скайп интервью с техническими и нетехническими вопросами с HR Скайп интервью с лайвкоддингом на 30-40 мин. Берем Вас на работу  О нас: NSSoft занимается разработкой современных стартапов, мобильных и веб приложений, высоконагруженных сервисов. Наша специализация: стартапы, saas, сервисы, маркетплейсы, социальные сети, биржи, высоконагруженные проекты и т.д. Технологии, с которыми мы работаем: React, React Native, Ruby on Rails, Node JS. Мы на рынке уже 5 лет, наша команда распределена по всему миру и не ограниченна в передвижениях. Основные преимущества работы у нас: 1. Удаленная работа - не нужно быть привязанным к месту 2. Гибкий график - нужно отрабатывать 40 часов в неделю с пн по пт, в какое время можете выбрать сами 3. Фулл тайм - мы работаем 40 часов в неделю, соответственно Ваша загрузка тщательно спланирована на это время 4. Команда - мы молодые, дружелюбные профессионалы и нанимаем только тех людей, которые близки нам и с кем комфортно работать 5. Отточенный процесс - мы постоянно оттачиваем процесс разработки и сейчас он выглядит комфортно и при этом не дает расслабиться      ";;Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года. Умение работать в команде. Умение самостоятельно работать...;Второе скайп интервью с техническими и нетехническими вопросами с HR.;"JavaScript; React; удаленная работа"
19;33788744;React Frontend разработчик;Челябинск;40000.0;150000.0;NSSoft;2019-10-17T12:41:25+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Приглашаем на работу удаленного Frontend разработчика (Основная технология - React.JS). Ищем человека в команду на фулл тайм удаленно.   Требования:  Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года Умение работать в команде; Умение самостоятельно работать над задачами, искать, находить и использовать новую информацию Знание git; Быть на связи каждый день;    Будет плюсом:  Участие в open-source проектах собственные проекты или идеи знание английского наличие макбук, знание React Native (необязательно)    Как мы будем работать с Вами:  Оставьте заявку на данную вакансию Письменное короткое Skype интервью Тестовое задание Второе скайп интервью с техническими и нетехническими вопросами с HR Скайп интервью с лайвкоддингом на 30-40 мин. Берем Вас на работу  О нас: NSSoft занимается разработкой современных стартапов, мобильных и веб приложений, высоконагруженных сервисов. Наша специализация: стартапы, saas, сервисы, маркетплейсы, социальные сети, биржи, высоконагруженные проекты и т.д. Технологии, с которыми мы работаем: React, React Native, Ruby on Rails, Node JS. Мы на рынке уже 5 лет, наша команда распределена по всему миру и не ограниченна в передвижениях. Основные преимущества работы у нас: 1. Удаленная работа - не нужно быть привязанным к месту 2. Гибкий график - нужно отрабатывать 40 часов в неделю с пн по пт, в какое время можете выбрать сами 3. Фулл тайм - мы работаем 40 часов в неделю, соответственно Ваша загрузка тщательно спланирована на это время 4. Команда - мы молодые, дружелюбные профессионалы и нанимаем только тех людей, которые близки нам и с кем комфортно работать 5. Отточенный процесс - мы постоянно оттачиваем процесс разработки и сейчас он выглядит комфортно и при этом не дает расслабиться      ";;Знания и опыт в HTML 5, CSS 3, Javascript, React 2+ года. Умение работать в команде. Умение самостоятельно работать...;Второе скайп интервью с техническими и нетехническими вопросами с HR.;"JavaScript; React; удаленная работа"
9;29419661;Программист Go;Екатеринбург;50000.0;150000.0;Прикладные технологии;2019-10-16T12:09:52+0300;Нет опыта;Полный день;Полная занятость;Ищем Go разработчика для расширения команды в одном из новых проектов.   Требования к кандидатам:  Высшее техническое образование (допускаются студенты выпускных курсов). Знание и опыт работы с Go, C++ или Python. Знание ООП, структур данных и алгоритмов, других фундаментальных понятий из сферы ИТ. Понимание RESTful API. Опыт работы с SQL/NoSQL базами. Опыт работы с многопоточным и асинхронным программированием. Знание английского языка на уровне, достаточном для ведения рабочей переписки. Резюме на русском и английском языках.    Будет плюсом:  Опыт отладки и оптимизации комплексных приложений. Опыт работы с контейнерами (Docker). Опыт работы с очередями сообщений. Разговорный английский язык.    Обязанности:  Разработка back-end приложения на Go с применением современных framework-ов.    Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете.   Условия:  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;Высшее техническое образование (допускаются студенты выпускных курсов). Знание и опыт работы с Go, C++ или Python. Знание ООП, структур данных...;Разработка back-end приложения на Go с применением современных framework-ов.;
16;29419251;Программист Front-end/JavaScript (Junior/Middle/Senior);Екатеринбург;50000.0;150000.0;Прикладные технологии;2019-10-16T12:10:04+0300;Нет опыта;Полный день;Полная занятость;Ищем Front-end/JavaScript разработчиков всех уровней (Junior, Middle, Senior) для расширения команды в нескольких проектах нашей компании.   Требования к кандидатам:  Высшее техническое образование (допускаются студенты выпускных курсов). Хорошее знание JavaScript (ES6), HTML5, CSS3. Знание и понимание ООП, паттернов проектирования. Опыт Front-end разработки на JavaScript (можно учебные проекты). Желание изучать и использовать новые технологии в процессе разработки ПО. Знание английского языка на уровне, достаточном для ведения рабочей переписки. Резюме на русском и английском языках.  Будет плюсом:  Опыт работы с популярными JS-фреймворками, а также умение обходиться без них. Опыт работы с UX дизайнерами и способность превращения мокапов в работающее клиентское приложение, используя HTML5, CSS3 и JavaScript. Опыт разработки мобильных версий web-приложений. Опыт работы в команде. Знание и умение работать с Git, SVN, Jira.    Обязанности:  Разработка Web и мобильных приложений на JavaScript с применением современных framework-ов.    Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете.   Условия:  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;Высшее техническое образование (допускаются студенты выпускных курсов). Хорошее знание JavaScript (ES6), HTML5, CSS3. Знание и понимание ООП...;Разработка Web и мобильных приложений на JavaScript с применением современных framework-ов.;
25;27592983;Программист Java (Junior/Middle/Senior);Екатеринбург;50000.0;150000.0;Прикладные технологии;2019-10-16T12:09:58+0300;Нет опыта;Полный день;Полная занятость;Ищем Java разработчиков всех уровней (Junior/Middle/Senior) для расширения команды в нескольких проектах нашей компании.   Требования к кандидатам:  Высшее техническое образование (допускаются студенты выпускных курсов). Знание ООП, структур данных и алгоритмов, других фундаментальных понятий из сферы ИТ. Понимание RESTful API. Знание английского языка на уровне, достаточном для ведения рабочей переписки. Резюме на русском и английском языках.    Будет плюсом:  Опыт отладки и оптимизации комплексных приложений. Опыт работы с SQL/NoSQL базами. Опыт работы со Spring, Hibernate и другоми современными framework-ами. Разговорный английский язык.    Обязанности:  Разработка back-end приложений на Java с применением современных framework-ов.    Собеседование только после предоставления резюме.    Условия:  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;Высшее техническое образование (допускаются студенты выпускных курсов). Знание ООП, структур данных и алгоритмов, других фундаментальных понятий из сферы ИТ. ;Разработка back-end приложений на Java с применением современных framework-ов.;
1;34043065;Программист;Новосибирск;50000.0;150000.0;Промышленная маркировка;2019-10-17T13:12:43+0300;От 3 до 6 лет;Гибкий график;Полная занятость;Компания Промышленная маркировка является частью международного холдинга Markem Image в области маркировки и кодировки товара. Уже 13 лет наша компания является надежным поставщиком крупным производителям Сибири и Дальнего Востока качественных и инновационных устройств для промышленной маркировки: каплеструйных, термотрансферных, принтеров-аппликаторов и лазерных систем печати и оригинальных расходных материалов. Наша компания производит полный цикл работ: продажа, запуск линий, обслуживание гарантийное и постгарантийное.Требуется инженер - программистДля написания и адаптации Программного обеспечения производства и маркировочного оборудования.Ваша задача находить решение в нестандартных ситуацияхРабота не совсем простая но очень интересная. Требования:  Разработка программ для промышленного комплекса, высокое быстродействие систем, архивация и обработка данных. Написание програм с нуля для управления производством Написание программ для управления маркировочным оборудованием на производстве адаптация программного обеспечения с линиями производства и маркировочного оборудования. написание протоколов связи 1С Предприятие с маркировочным оборудованием Работа с C++, SQL сервер, C#/, s-sharp Работа с ERP Системами Знание технического английского будет Вашим преимуществом.  Условия:  Официальное трудоустройство Заработная плата: оклад + % с реализации проекта по результатам собеседования. Краткосрочные командировки по РФ на пусконаладочные работы программного обеспечения. Официальное трудоустройство или как фрилансер удаленно мы готовы заключить договор на взаимовыгодных условиях. ;  Официальное трудоустройство Заработная плата: оклад + % с реализации проекта по результатам собеседования. Краткосрочные командировки по РФ на пусконаладочные работы программного обеспечения. Официальное трудоустройство или как фрилансер удаленно мы готовы заключить договор на взаимовыгодных условиях. ;Знание технического английского будет Вашим преимуществом.;Для написания и адаптации Программного обеспечения производства и маркировочного оборудования. Ваша задача находить решение в нестандартных ситуациях. Разработка программ для...;
5;27091645;Программист Go;Челябинск;50000.0;150000.0;Прикладные технологии;2019-10-16T12:09:48+0300;От 1 года до 3 лет;Полный день;Полная занятость;Ищем Go разработчика для расширения команды в одном из новых проектов.   Требования к кандидатам:  Высшее техническое образование (допускаются студенты выпускных курсов). Знание и опыт работы с Go, C++ или Python. Знание ООП, структур данных и алгоритмов, других фундаментальных понятий из сферы ИТ. Понимание RESTful API. Опыт работы с SQL/NoSQL базами. Опыт работы с многопоточным и асинхронным программированием. Знание английского языка на уровне, достаточном для ведения рабочей переписки. Резюме на русском и английском языках.    Будет плюсом:  Опыт отладки и оптимизации комплексных приложений. Опыт работы с контейнерами (Docker). Опыт работы с очередями сообщений. Разговорный английский язык.    Обязанности:  Разработка back-end приложения на Go с применением современных framework-ов.    Собеседование только после предоставления резюме. В резюме необходимо указать, на какую вакансию претендуете.   Условия:  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;  Оклад обсуждается индивидуально. Официальное трудоустройство, социальный пакет по ТК. Гибкий график работы после испытательного срока. Курсы английского языка. Современный офис (настольный футбол, аэрохоккей, теннис и т.д.).    О компании: ООО «Прикладные технологии» уже более 20 лет успешно развивается в сфере разработки программного обеспечения и его тестирования. В настоящее время компания насчитывает более 250 сотрудников, имеет 3 офиса – в Челябинске (головной), Екатеринбурге и Миассе. В деловом портфеле «Прикладных технологий» - заказы отечественных и зарубежных партнеров. Компания готова предложить своим заказчикам не только проверенные стандартные, но и качественные индивидуальные решения задач. Мы стремимся к постоянному расширению набора средств проектирования, разработки и сопровождения программного обеспечения.;Высшее техническое образование (допускаются студенты выпускных курсов). Знание и опыт работы с Go, C++ или Python. Знание ООП, структур данных...;Разработка back-end приложения на Go с применением современных framework-ов.;
