;names;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{'Java-разработчик': 1, 'Программист 1С': 8, 'Web-разработчик/ Java-разработчик': 1, 'SQL-разработчик': 1, 'Инженер-Программист Delphi/Oracle': 1, 'Программист-разработчик С#': 1, 'Программист С++(Linux)': 1, 'Программист - разработчик C#': 1, 'Главный программист 1С': 1, 'Программист 1C / Разработчик 1С': 1, 'Программист С++/Qt': 1, 'Программист 1C': 5, 'C#/.NET Developer': 1, 'Программист С# (Unity 3D) /middle': 1, 'Программист Python': 3, 'Web Developer / Разработчик': 1, 'Middle developer C#': 1, 'Frontend разработчик': 1, 'Разработчик баз данных': 2, 'Программист С#': 2, 'Front-End разработчик': 1, 'Программист C#': 3, 'Middle Fullstack программист (PHP/JS)': 1, 'Программист .NET': 1, 'Разработчик .NET': 1, 'Frontend-разработчик / Middle developer': 1, 'Разработчик .NET/С# (Middle)': 1, 'IOS Developer / Middle': 1, 'Программист Делфи': 1, 'JavaScript-разработчик': 1, 'PHP-программист / Back-end developer': 1, 'Middle/Senior Frontend разработчик': 1, 'Инженер-программист 1С': 3, 'Программист-разработчик (SQL)': 1, 'IOS разработчик (удаленно)': 1, 'Программист С++': 3, 'Программист-разработчик': 3, 'Middle C# Developer ASP.NET MVC': 2, 'Ведущий программист 1С': 2, 'Java-программист (back-end)': 1, 'Web-программист': 1, 'Разработчик React Native': 1, 'Middle Android разработчик': 1, '.NET разработчик': 2, 'C++ разработчик алгоритмов геометрического моделирования': 1, 'Инженер-программист С/С++': 1, 'Младший программист 1С': 1, 'Инженер-программист микроконтроллеров и ПЛИС': 1, 'Backend developer на Node.Js': 1, 'Web-разработчик (javascript , PHP)': 1, 'Программист Delphi': 1, 'Программист JS': 1, 'Веб-программист (Front-End)': 1, 'Android Developer (Middle)': 1, 'Android разработчик': 2, 'Разработчик поисковых систем (Java)': 1, 'Junior/Middle Rails developer': 1, 'Backend-программист': 1, 'Frontend-разработчик': 1, 'Инженер-программист Oracle (разработка)': 1, 'Инженер-программист PostgreSQL (разработка)': 1, 'Программист 1С. Разработчик программного обеспечения на 1С': 1, 'Веб-программист': 1, 'Программист PHP': 2, 'Инженер-программист (Андроид)': 1, 'Web-разработчик (Senior/Lead)': 1, 'Программист-математик': 1, 'Web-программист (back-end)': 1, 'Python программист (middle)': 1, 'Разработчик C#': 1, 'Разработчик C++': 1, 'Junior .NET Developer / Младший программист': 1, 'Swift разработчик': 1, 'Middle front-end разработчик': 1, 'Middle Web-разработчик': 1, 'Веб-разработчик / Программист PHP': 1, 'Full-stack WEB-программист': 1, 'Middle Frontend разработчик': 1, 'Middle Python Developer': 1, 'Программист-аналитик 1С': 1, 'Скрипт-программист Qt / JS': 1, 'Computer Vision Developer': 1, 'Разработчик html5 / мобильных игр': 1, 'Front-End Разработчик': 1, 'Программист 1С ( WMS)': 1, 'Frontend разработчик / JavaScript программист (разработка игр, gamedev)': 1, 'Программист 1C 8': 1};0.0;29.0;3.046;"От 1 года до 3 лет    76;От 3 до 6 лет         28;Нет опыта             11";"Полная занятость    114;Проектная работа      1";"Полный день         85;Удаленная работа    16;Гибкий график       13;Сменный график       1";{'Java': 3, ' Spring Framework': 2, ' PostgreSQL': 14, ' Hibernate': 2, ' Mockito': 2, ' JUnit': 2, ' Docker': 3, ' Kubernetes': 2, 'Бухгалтерский учет': 1, ' Налоговая отчетность': 1, ' 1С: Предприятие 8': 5, ' Бухгалтерская отчетность': 1, ' Ведение переговоров': 1, 'Delphi': 1, ' ORACLE': 3, ' SQL': 13, ' SVN': 3, '.NET Framework': 2, ' C#': 9, ' MS SQL': 1, ' Entity Framework': 2, ' ADO.NET': 1, ' ASP.NET': 4, ' WCF': 1, ' MVC': 8, ' NET Core': 2, ' JavaScript': 21, 'C++': 4, ' Qt': 4, ' Git': 18, ' Linux': 14, '1С: Управление Торговлей': 2, ' 1С: Розница': 1, 'ASP.NET': 3, ' HTML': 15, 'С#': 2, ' Unity': 1, 'Python': 5, ' Django Framework': 2, ' ООП': 13, 'JavaScript': 6, ' CSS3': 12, ' jQuery': 10, ' HTML5': 8, ' LINQ': 2, ' WPF': 2, ' Windows Forms': 1, ' Developer Express': 1, ' ReactJS': 1, ' CSS': 7, ' XML': 7, ' C++': 4, ' Английский язык': 3, ' TypeScript': 1, ' Node.js': 2, ' .NET Framework': 4, 'PHP': 8, ' Angular 2+': 1, ' PHP5': 3, ' Angular': 1, ' Laravel': 1, ' Ajax': 8, 'C#': 4, 'Objective-C': 1, ' iOS': 3, 'Git': 6, ' Nginx': 3, ' MySQL': 11, ' Yii 2': 1, 'HTML5': 3, ' React.JS': 2, ' Less': 3, 'iOS': 1, ' Swift': 1, '1С программирование': 2, 'МСФО': 1, ' 1С: Зарплата и управление персоналом': 4, ' 1C: Бухгалтерия': 3, ' Бухгалтерский учет': 1, 'SQL': 2, ' JSON': 1, ' Java Core': 1, ' Jira': 1, ' REST': 2, ' SOAP': 1, ' Обновление конфигурации 1С': 2, ' 1С: Комплексная автоматизация': 1, ' 1С: Документооборот': 2, 'PHP, MySQL, JavaScript, CSS, HTML': 1, ' Android': 3, ' React Native': 1, ' Redux': 1, ' 1С: Управление нашей фирмой': 1, ' 1С: Предприятие': 1, ' Python': 4, '1С: Бухгалтерия': 1, ' 1С программирование': 4, ' 1С: Управление Торговлей': 1, 'языки программирования: С, verilog/VHDL': 1, ' знания цифровой и аналоговой электроники': 1, ' программы для разработки \xa0ПО для микроконтроллеров и ПЛИС': 1, ' знание ЕСПД': 1, 'Node.js': 1, ' SequelizeJS': 1, ' Swig': 1, ' expressJS': 1, 'MySQL': 2, ' PHP': 3, 'Базы данных': 1, ' Windows Os': 1, ' Cистемы управления базами данных': 1, ' 1С: Бухгалтерия и склад': 1, ' 1С: Торговля и склад': 2, ' 1С-Битрикс': 5, ' MVVM': 2, ' Prism': 1, ' SQLite': 1, ' Java': 2, ' Kotlin': 1, ' Realm': 1, ' RxJava 2': 1, ' Retrofit': 1, ' FireBase': 1, ' Dagger 2': 1, ' REST API': 1, ' MVP': 1, ' Clean Architecture': 1, 'Android': 1, ' HTTP': 1, 'Ruby': 1, ' Ruby On Rails': 1, ' CMS Wordpress': 2, ' С#': 2, ' QML': 1, ' RS485': 1, ' RS232': 1, 'Oracle Pl/SQL': 1, ' База данных: Oracle': 1, ' Разработка ПО': 2, 'PostgreSQL': 1, ' Работа с базами данных': 1, ' pgSQL': 1, 'Веб-программирование': 1, ' Администрирование сайтов': 1, ' Веб-дизайн': 1, ' Создание сайтов': 1, ' Наполнение контентом': 1, ' Поисковая оптимизация сайтов': 1, ' Продвижение сайтов': 1, '1С-Битрикс': 1, ' Yii': 2, ' Symfony': 1, 'IAR': 1, ' C/C++': 3, ' RTOS': 1, ' Управление проектами': 1, ' Phyton': 1, ' Lua': 1, ' Android SDK': 1, ' Backbone': 1, ' Laravel, Yii': 1, ' VueJS': 1, ' AngularJS': 1, 'HTML': 1, ' СУБД': 2, ' API': 1, 'ООП': 1, ' STL': 1, ' Design Patterns': 1, ' TCP/IP': 1, ' GUI': 1, ' MongoDB': 1, 'CSS': 1, ' vue.js': 1, ' Sass': 1, ' Bootstrap': 2, ' RabbitMQ': 1, ' ElasticSearch': 1, ' Jetbrains Phpstorm': 1, '1C': 1, ' JSON API': 1, ' Администрирование серверов Linux': 1, ' Sphinx': 1, ' PHP7': 1, ' Yii1': 1, ' Yii2': 1, ' Vue.js': 1, ' Composer': 1, ' FreeBSD': 1, ' ClickHouse': 1, ' Codeception': 1, ' Redis': 1, 'Design Patterns': 1, ' MS Visual Studio': 2, ' Visual Studio C#': 1, ' MS SQL Server': 1, ' IIS': 1, ' .NET Core': 1, '1С: Предприятие 8': 1, ' ERP-системы на базе 1С': 1, ' 1С: Управление Производственным Предприятием': 1, ' Multithread Programming': 1, ' MetaTrader': 1, ' ASP.NET Core 2': 1, 'платформа 8.3': 1, 'Computer Vision': 1, ' OpenCV': 1, ' TensorFlow': 1, ' Game Programming': 1, ' Разработка компьютерных Игр': 2, 'Работа в режиме многозадачности': 1, ' Складской Учет': 1, ' Автоматизация склада': 1, ' WMS': 1, ' внедрение': 1, ' Axcelot': 1, ' 1С: Склад': 1, ' Складская логистика': 1, ' Складской документооборот': 1, ' Обучение персонала': 1, ' Оптимизация бизнес-процессов': 1, 'Работа в команде': 1, ' Ориентация на результат': 1, ' Cocos2d-JS': 1, ' Cocos Creator': 1, ' PixiJS': 1}
