;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
60;33728509;Программист С++;Казань;100000.0;170000.0;Город Иннополис;2019-09-23T17:32:33+0300;От 1 года до 3 лет;Полный день;Полная занятость;В Иннополис в офис на полный день ищем разработчика С++ Требования:  опыт разработки на С++ участие в разработке встраиваемых систем опыт разработки интерфейсов на QT, использования инструментов QNX  Условия:  работа в современном офисе в г. Иннополис льготная аренда квартиры в 10 минутах от офиса корпоративное обучение скидки на спорт 5-10% скидки в магазинах «Пятерочка», «Перекресток», «Карусель», «Перекресток-экспресс» ;  работа в современном офисе в г. Иннополис льготная аренда квартиры в 10 минутах от офиса корпоративное обучение скидки на спорт 5-10% скидки в магазинах «Пятерочка», «Перекресток», «Карусель», «Перекресток-экспресс» ;Опыт разработки на С++. Участие в разработке встраиваемых систем. Опыт разработки интерфейсов на QT, использования инструментов QNX.;;"Qt; C++; C/C++"
2;33927599;Программист 1С;Москва;120000.0;170000.0;Металл Трейд;2019-10-18T19:37:19+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы - Металл Трейд. Работая в сфере торговли металлом с 2009 года, мы ни раз доказали, что название компании, наша миссия и ценности наших первоклассных специалистов органично сливаются в единый механизм. Мы продаем нержавеющую сталь уже 10 лет и знаем о ней всё! В связи с расширением бизнеса мы ищем сильного 1-С программиста, способного оказать необходимую поддержку нашей команде! В нашем понимании успешный кандидат:   Знает работу 1-С (бухгалтерия, управление торговлей);   Готов находить оригинальные решения рабочих задач   Имеет опыт работы с программой 1С Бухгалтерия, Торговля и склад   Какие у Вас будут задачи:   Обеспечение бесперебойной работы 1-С   Написание алгоритмов для 1-С, необходимых для эффективной работы;   Работа с обновлением 1С   Откат изменений программе, исправление ошибок и т.п.   За нами не заржавеет:   Мы предлагаем достойную заработную плату;   Удобный график работы: начало рабочего дня с 9-00 либо 10-00   Официальное трудоустройство.   Комфортный офис, чай, кофе за счет компании   Сотрудничая с нами Вы также приобретаете:   Корпоративную мобильную связь;   Дружный и сплочённый коллектив, возглавляемый успешными и уверенными лидерами;   Уровень конечной заработной платы обсуждается с успешным кандидатом!    Возможна удаленная работа из дома с посещением офиса по требованию руководителя.  ";;Знает работу 1-С (бухгалтерия, управление торговлей). Готов находить оригинальные решения рабочих задач. Имеет опыт работы с программой 1С...;Обеспечение бесперебойной работы 1-С. Написание алгоритмов для 1-С, необходимых для эффективной работы. Работа с обновлением 1С. ;"C/C++; Творческое мышление; MS PowerPoint; C++; 1С: Бухгалтерия; 1С: Бухгалтерия и склад; 1С: Предприятие 8; 1С: Торговля и склад"
82;33741216;Golang разработчик;Москва;120000.0;170000.0;Rentateam;2019-10-18T11:52:31+0300;От 1 года до 3 лет;Полный день;Полная занятость;Hi  $diff ourVacancy otherVacancies + современный стек + только технологичные продукты + оплачиваем командные зимовки в теплых странах (Тайланд, Бали, Гоа и т.д.), любим путешествовать и совмещать это с работой + опытная команда + инвестируем в обучение, и это правда + levelUP планово раз в год, но обычно чаще + фаундеры разработчики,говорим на одном языке + гибкий график, приход в 11.00-13.00 ок + проекты меняются, поэтому мы пробуем новое и создаем с нуля + мы всегда готовы помочь , в нашей команде открытые и честные отношения + у нас можно вырасти в партнера-разработчика с ЗП выше рыночной     У нас не найдете: -микроменеджмент -бесполезные митинги -бюрократию, регламенты, корпоративные нелепости -кучи руководителей и длинную иерархию менеджмента, все просто и решения принимаются быстро   Кого мы ищем : В первую очередь людей, способных взвешенно принимать решения, стремящихся развиваться, активно участвовать в проектах. Во вторую- знающих весь стек наших технологий. Мы не требуем знания документаций наизусть, главное - это знание базовых основ написания хорошего кода, инженерных практик и адекватное восприятие мира Мы будем рады видеть в команде еще одного человека, живущего по кайдзен, готового к бодрому темпу, любящего открытые и честные отношения в коллективе, желающего проявлять здоровую инициативу. Да и просто хороших людей, с которыми приятно работать.   Почему у нас круто : Нетиповые проекты от клиентов со всего мира. Есть из чего выбрать для реализации сильных скилов и прокачки новых. Самое важное это то, что 95% проектов мы делаем с нуля, на современном стеке, применяя наше актуальное видение архитектуры. Многие ребята освоили дополнительный стек технологий, просто им было интересно взять такой челендж и переключить голову на что-то новое. Аутсорс-команды обязаны быть всегда на передовой в новых решениях, мы одни из первых, кто изучает новые подходы, фремворки, либы. Технологический процесс лучше большинства крупных ИТ-компаний (им тяжелее меняться). От банальных Slack, Jira+Confluence, GitFlow, Agile и XP практик, до Docker, TDD, BDD, CI, CD, DI, SOLID, Blockchain, Apiary. Все это мы применяем на практике, в зависимости от потребностей проекта. Выкладываем свои наработки в opensource и контрибьютим в интересные проекты на Github. Команда, хоть и молодая, но боевая: у большинства наших разработчиков от 7 лет опыта, которым они готовы делиться с коллегами. В команде все технари, мы говорим на одном языке и у нас нет тупых прослоек менеджмента. И мы не против, если ты круто работаешь на удалёнке и знаешь, что это отдельный скилл и челендж. Приветствуем, когда разработчики привносят новое или предлагают улучшения, сами стараемся совершенствовать рабочий процесс и ценим, когда так делают другие,будь то идеи по продукту, коду, техническим процессам, процессам внутри компании. Работаем по свободному (в разумных пределах) графику, а на досуге любим выбираться на совместные велозаезды и футбольчик.   Чем нужно будет заниматься  -Разработка продуктов для среднего и крупного бизнеса -Проекты приходят регулярно, есть возможность менять как проекты, так и стек в целом. Это позволяет не застаиваться и развиваться быстрее продуктовых компаний -Делаем стартапы со всего мира. Есть успешные, разработанные нами с нуля   Что требуется :  Опыт работы от 1 года на Golang Знание и понимание RESTful интерфейсов Опыт совместного использования кода (git + GitFlow) Умение работать в команде Адекватно выбирать инструменты и находить золотую середину Понимание микросервисной архитектуры    Круто, если :   TypeScript + Node.js   опыт работы TDD/BDD тест-фреймворки   знание Docker (большим плюсом будет Kubernetes / Docker Swarm)   опыт в PostgreSQL / Cockroachdb   опыт работы NATS streaming / Kafka   Условия    Заработная плата зависит от вашего уровня   Предпочтительно присутствие в офисе   График мягкий, приход до 13.00 без проблем, главное, круто закрывать свой фронт работ   Уютный просторный офис.Лучший кофе в Москве!   Приятные люди, современные проекты, технические митапы   Возможность участвовать в opensource проектах    ;;кучи руководителей и длинную иерархию менеджмента, все просто и решения принимаются быстро. В первую очередь людей, способных взвешенно принимать решения...;+ levelUP планово раз в год, но обычно чаще. -бесполезные митинги.;
18;32639441;C# разработчик;Санкт-Петербург;140000.0;170000.0;Дентал Менеджмент Компани;2019-10-18T23:57:22+0300;От 3 до 6 лет;Полный день;Полная занятость;Вакансия в компании IDENT - продукт для автоматизации бизнес-процессов в частных стоматологических клиниках. Качество продукта - основной приоритет для нас, поэтому более 1500 клиник пользуются IDENT ежедневно! Обязанности:  1. Работа над проектом по переносу данных из других стоматологических программ в IDENT (ETL процесс с UI WPF для сотрудников нашей технической поддержки) 2. Работа над проектом конфигурирования серверной части IDENT (WPF приложение) 3. Работа над проектом внутренних служб IDENT (3-хслойный клиент-сервер WCF + MS SQL)  Требования:  Отличное знание C# и .NET 4 (особенно Linq) Опыт работы с WPF или WinForms от 1 года Опыт работы с любыми SQL СУБД от 1 года Опыт разработки коммерческого ПО на C# Самостоятельность, умение тестировать собственный код  Плюсом будет:  Опыт работы с любыми ORM Опыт работы с Resharper, dotTrace Опыт работы с WCF  Условия работы:  Правильная архитектура, только .NET, нет Legacy в виде (.NET 2, 3.5), нет участков на C++ или других языках Офис в 8 минутах пешком от м. Нарвская / 3 минуты от ЗСД на машине, выходящий окнами на парк Екатерингоф (нет проблем с парковкой) Полный день (пн-пт, 8 часов, начало до 11 по выбору) ;;Отличное знание C# и .NET 4 (особенно Linq). Опыт работы с WPF или WinForms от 1 года. Опыт работы с...;1. Работа над проектом по переносу данных из других стоматологических программ в IDENT (ETL процесс с UI WPF для сотрудников...;"C#; WPF; .NET Framework; MS SQL Server; LINQ; SQL"
7;34099140;Backend разработчик (.NET);Москва;150000.0;170000.0;АйТи Гео, ООО (IT GEO);2019-10-18T14:56:03+0300;От 1 года до 3 лет;Полный день;Полная занятость;Мы разработали и теперь развиваем платформу управления Умным городом, объединяющую геоинформационную систему и технологии машинного обучения. А еще: создаем трехмерные модели городов и развиваем BPM систему в сфере управления имуществом. Мы работаем с масштабными проектами - наша система аккумулирует данные более чем из 20 источников и на текущий момент объем данных составляет 30 000 таблиц и более миллиарда строк. У нас амбициозные планы на развитие функционала платформы и для их реализации мы ищем backend разработчика (уровня middle), которому интересно как писать код, так и самостоятельно продумывать способ реализации задачи. Основное направление будущей работы - создание стабильного и функционального сервера приложений на уровне города, обеспечивающего работу большого числа пользователей. Пример рабочих проектов - сервисы взаимодействия для получения и предоставления больших объемов данных, функции анализа данных, построение индексных данных и их актуализация. Стек технологий   Backend: Платформа .NET, Языки программирования - C#, C++. Frontend: Angular, HTML, JavaScript, CSS, Gulp, Webpack, Babel, LESS, SASS, PostCSS. DBMS: PostgreSQL+PostGIS, Oracle. Система контроля версий: Git.  Трекер - Jira, база знаний - Confluence. Что вы приобретете, работая у нас?   Нетривиальные задачи: мы именно та компания, в которой применяются базовые знания алгоритмов (например, мы разработали и применяем собственные алгоритмы трехмерного моделирования и не только). Уникальный опыт работы: возможность поучаствовать в разработке сложных, больших приложений и геоинформационных систем. Профессиональное развитие: наши разработчики не просто пишут код, а проектируют архитектуру фитчи, над которой работают, и участвуют в принятии решений, влияющих на стек технологий на проектах. Гибкий процесс разработки: короткие промежутки между релизами, задачи ставим в Jira, но, если хочется живого общения – все коллеги находятся в офисе. Адекватное отношение руководства к рабочему процессу: у нас нет дресс-кода, бюрократии и руководителей ради руководства, мы не гонимся за трендами, а рационально подходим к принятию решений и организации рабочего взаимодействия. Технически сильную команду: мы не просто пишем код или используем готовые решения, а разбираемся в тех технологиях, которые планируем использовать и адаптируем под наши задачи.  Условия работы  Белая заработная плата в вилке 150-170К на руки, уровень готовы обсуждать с каждым кандидатом отдельно. Новый офис в пешей доступности (идти 5 минут) от метро Бауманская. График работы 5/2 с 10:00 до 19:00. Собственный и уникальный для рынка продукт.  Чего не будет в работе - взаимодействия с клиентами/пользователями (за этот блок отвечают аналитики). Нам важно   Опыт коммерческой разработки на платформе .NET от 2 лет. Твердые знания С#, С++, .NET Framework, ASP.NET Web Services. Умение писать SQL запросы к БД. Умение работать с системами контроля версий и понимание того, зачем это все нужно.  Мы будем очень рады, если вы прикрепите ссылку на github или портфолио реализованных проектов. Все возникающие вопросы можно написать в сопроводительном письме, и мы с радостью на них ответим;;Уникальный опыт работы: возможность поучаствовать в разработке сложных, больших приложений и геоинформационных систем. Профессиональное развитие: наши <highlighttext>разработчики</highlighttext> не просто пишут...;Основное направление будущей работы - создание стабильного и функционального сервера приложений на уровне города, обеспечивающего работу большого числа пользователей. ;"C++; C#; Git; SQL; .NET Framework; ASP.NET Web Services"
47;33795207;Программист 1C 8.3;Москва;70000.0;160000.0;Алмаз-Антей управленческое консультирование;2019-10-17T16:42:34+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:  Разработка собственного продукта на базе 1С: Бухгалтерия предприятия и 1С: ЗУП; Разработка собственного продукта на базе 1С: ERP; Внедрение разработанных продуктов (перенос начальных остатков, разработка отчетов, доп. функциональности и т.д.); Сопровождение разработанных продуктов (обновление конфигураций до актуального релиза 1С, помощь в поиске и устранении ошибок);  Требования:  Знание языка программирования 1С: Предприятие 8.3; Знание механизмов схемы компоновки данных; Умение работать со сложными запросами; Опыт работы программистом 1С не менее 1 года; Желательно знание основ бухгалтерского учета; Приветствуется наличие сертификатов 1С;  Условия:  Полный рабочий день, оформление по ТК, соц. пакет; Зарплата от 70 000 р. до 160 000 р. в зависимости от квалификации (определяется по результатам собеседования); Возможны командировки в другие города; На территории работодателя ";"  Полный рабочий день, оформление по ТК, соц. пакет; Зарплата от 70 000 р. до 160 000 р. в зависимости от квалификации (определяется по результатам собеседования); Возможны командировки в другие города; На территории работодателя ";Знание механизмов схемы компоновки данных. Умение работать со сложными запросами. Опыт работы <highlighttext>программистом</highlighttext> 1С не менее 1 года. ;Разработка собственного продукта на базе 1С: Бухгалтерия предприятия и 1С: ЗУП. Разработка собственного продукта на базе 1С...;
36;33899218;Инженер-программист;Санкт-Петербург;80000.0;160000.0;Фирма НИТА;2019-10-18T11:04:40+0300;От 3 до 6 лет;Полный день;Полная занятость;Обязанности:  Разработка системы панорамного видеонаблюдения, решение прикладных задач видеоаналитики Разработка и исследования в области обработки и трансляции видео Исследование функциональности сторонних библиотек для решения задач в области видео Работа в scrum/XP команде  Требования:  Отличное знание С++ (C++11, STL, boost). Опыт программирования на C/C++ под *nix , включая многопоточное, сетевое программирование Опытный Linux-пользователь Знание паттернов проектирования программного обеспечения Хорошая инженерная подготовка, навыки решения алгоритмических задач Умение работать с open source проектами и библиотеками: правка/сборка, изучение API, pull requests Умение работать в команде, коммуникативные навыки Готовность к командировкам (как по РФ так и за ее пределами) Опыт работы с чужим кодом  Будет плюсом:  Опыт работы:  В области обработки изображений и видео С мультимедиа С протоколами семейства RTSP/RTP С алгоритмами сжатия видео/аудио   Знание OpenCV Опыт разработки высоконагруженных и отказоустойчивых серверов. Работа в Agile командах Опыт написания unit-тестов  Условия: Пятидневная рабочая неделя, отпуск 28 кал.дней, ДМС после испытательного срока, частичная оплата абонемента на фитнес.    ; Пятидневная рабочая неделя, отпуск 28 кал.дней, ДМС после испытательного срока, частичная оплата абонемента на фитнес.    ;Отличное знание С++ (C++11, STL, boost). Опыт программирования на C/C++ под *nix , включая многопоточное, сетевое программирование. ;Разработка системы панорамного видеонаблюдения, решение прикладных задач видеоаналитики. Разработка и исследования в области обработки и трансляции видео. Исследование функциональности сторонних...;
46;33421560;Middle/Senior C# разработчик;Новосибирск;80000.0;160000.0;FullStack;2019-10-17T23:58:54+0300;От 3 до 6 лет;Полный день;Полная занятость;В большой международный SaaS проект на платформе .NET требуется веб-разработчик. Основные требования:  C# ASP.NET MVC/Core React, Redux, TypeScript Entity Framework ООП SOLID HTTP, REST    Не технические требования:  Английский на уровне чтения/понимания без словаря В компании качество кода ценится превыше всего поэтому аккуратность, внимательность к деталям и перфекционизм будут оценены и даже где-то помогут компенсировать недостаток технических знаний    Обязанности и задачи:  Разработка frontend/backend    Условия:  40 часовая рабочая неделя в офисе (гибкий график) Устройство по ТК Оплачиваемые занятия спортом Оплачиваемое питание Офис в центре города рядом с метро Использование всего спектра современных инструментов доступных для улучшения качества разработки: ReSharper, CI, юнит и интеграционное тестирование, Upsource (code review), GitHub, Slack ;  40 часовая рабочая неделя в офисе (гибкий график) Устройство по ТК Оплачиваемые занятия спортом Оплачиваемое питание Офис в центре города рядом с метро Использование всего спектра современных инструментов доступных для улучшения качества разработки: ReSharper, CI, юнит и интеграционное тестирование, Upsource (code review), GitHub, Slack ;C#. ASP.NET MVC/Core. React, Redux, TypeScript. Entity Framework. ООП. SOLID. HTTP, REST. Английский на уровне чтения/понимания без словаря. ;Разработка frontend/backend.;
29;33740857;Frontend-разработчик / Senior developer;Новосибирск;120000.0;160000.0;Bazon;2019-10-18T11:43:43+0300;Более 6 лет;Полный день;Полная занятость;"Ты хороший программист и хочешь работать в активно растущей компании? Хочешь быть не просто рядовым сотрудником, выполняющим скучные технические задачки, а полноценным активным членом команды, со своими идеями, которые будут услышаны, и со своим мнением, которое будут уважать? Тогда давай знакомиться! Мы Bazon – развивающаяся быстрыми темпами, специализированная учетная система для продавцов б/у автозапчастей, и мы ищем именно тебя! Мы не зацикливаемся на старых технологиях, постоянно совершенствуемся и используем новые, современные способы для решения поставленных задач. Наши клиенты – это компании, продающие контрактные и б/у автозапчасти. Сейчас мы обслуживаем более 400 компаний от Москвы до Владивостока, и являемся лидером в своей сфере. Тебя ждут интересные задачи, огромное поле для идей и новшеств, дружный коллектив, который не только поддержит, но и направит, если вдруг сбился с курса, а ещё просторный офис с видом на реку, и другие плюшки, которые мы обсудим с тобой при личной встрече! Что мы уже делаем: Развиваем и сопровождаем крупный нагруженный проект с бизнес-логикой на PHP, MySQL и NodeJS, развитым фронтендом на JS, внешними API (сервисы и мобильные приложения). Мы активно используем CI/CD, Docker. И все это работает в Kubernetes.   Что ты точно будешь делать:  Участвовать в проектировании и обсуждении архитектурных решений для будущих и существующих проектов; Разрабатывать компоненты на Vue; Проводить рефакторинг существующих проектов; Организовать работу других фронтенд-разработчиков и взаимодействие с бекенд-разработчиками.    Чего тебе делать не придется  Скучать и раскладывать Косынку от нечего делать :) Сидеть на долгих и нудных совещаниях – все решения мы принимаем быстро.    Требования:  Отличное знание JS; Современные стандарты, паттерны; Опыт организации кода больших проектов без использования фреймворков; Отличное знание любого из фреймворков: Vue.JS, AngularJS, React.JS; Умение разбираться и готовность поддерживать чужой код (даже написанный с использованием jQuery); Опыт работы со сборщиками: webpack или gulp; Опыт работы с Service Worker; Опыт написания тестов.    Уровень заработной платы по результатам собеседования.";;Отличное знание JS. Современные стандарты, паттерны. Опыт организации кода больших проектов без использования фреймворков. Отличное знание любого из фреймворков: Vue.JS...;Проводить рефакторинг существующих проектов. Организовать работу других фронтенд-<highlighttext>разработчиков</highlighttext> и взаимодействие с бекенд-<highlighttext>разработчиками</highlighttext>. Чего тебе делать не придется. ;"JavaScript; Ajax; HTML; CSS3"
90;33715144;PHP разработчик / Senior PHP developer;Новосибирск;120000.0;160000.0;Bazon;2019-10-17T11:56:39+0300;Более 6 лет;Полный день;Полная занятость;"Ты хороший программист и хочешь работать в активно растущей компании? Хочешь быть не просто рядовым сотрудником, выполняющим скучные технические задачки, а полноценным активным членом команды, со своими идеями, которые будут услышаны, и со своим мнением, которое будут уважать? Тогда давай знакомиться! Мы Bazon – развивающаяся быстрыми темпами, специализированная учетная система для продавцов б/у автозапчастей, и мы ищем именно тебя! Мы не зацикливаемся на старых технологиях, постоянно совершенствуемся и используем новые, современные способы для решения поставленных задач. Наши клиенты – это компании, продающие контрактные и б/у автозапчасти. Сейчас мы обслуживаем более 400 компаний от Москвы до Владивостока, и являемся лидером в своей сфере. Тебя ждут интересные задачи, огромное поле для идей и новшеств, дружный коллектив, который не только поддержит, но и направит, если вдруг сбился с курса, а ещё просторный офис с видом на реку, и другие плюшки, которые мы обсудим с тобой при личной встрече!   Что мы уже делаем! Развиваем и сопровождаем крупный нагруженный проект с бизнес-логикой на PHP, MySQL и NodeJS, развитым фронтендом на JS, внешними API (сервисы и мобильные приложения). Мы активно используем CI/CD, Docker. И все это работает в Kubernetes.   Что ты точно будешь делать:  Решать задачи самого разного плана: начиная от исправления небольшого бага до разработки и внедрения сложных бизнес-процессов компании; Рефакторить, оптимизировать и искать узкие места в уже существующем коде; Предлагать и обсуждать идеи, внедрять свои собственные решения.    Чего тебе делать не придется:  Скучать и раскладывать Косынку от нечего делать :) Сидеть на долгих и нудных совещаниях – все решения мы принимаем быстро.    Требования:  Опыт разработки проектов на PHP + MySQL не менее 5 лет; Знание любого современного фреймворка (Yii2, Laravel, Symfony); Понимание принципов построения HighLoad-сервисов с высоким SLA; Хорошее знание любой СУБД (MySQL, PostgreSQL и т.д.); Понимание и опыт применения паттернов проектирования (понимание принципов SOLID и MVC); Знание UNIX-подобных ОС (уровень продвинутого пользователя); Опыт командной разработки с использованием Git или Mercurial; Опыт разработки коммерческих продуктов; Ориентация на результат, а не процесс.    Условия:  Официальное трудоустройство; Работа в небольшой команде; Просторный офис с видом на реку; Современное рабочее место; Гибкий график работы; Только полная занятость и работа в офисе; Перспективы для профессионального и карьерного роста.    Уровень заработной платы по результатам собеседования.";"  Официальное трудоустройство; Работа в небольшой команде; Просторный офис с видом на реку; Современное рабочее место; Гибкий график работы; Только полная занятость и работа в офисе; Перспективы для профессионального и карьерного роста.    Уровень заработной платы по результатам собеседования.";Опыт разработки проектов на PHP + MySQL не менее 5 лет. Знание любого современного фреймворка (Yii2, Laravel, Symfony). ;Решать задачи самого разного плана: начиная от исправления небольшого бага до разработки и внедрения сложных бизнес-процессов компании. ;"PHP; HTML; MySQL; CSS; XML; jQuery; JavaScript; Ajax"
94;33914785;Разработчик .NET/С# (Senior);Новосибирск;120000.0;160000.0;Восток-Сервис-Кузбасс;2019-10-16T07:29:24+0300;От 3 до 6 лет;Полный день;Полная занятость;"В Новосибирский филиал ООО Восток-Сервис-Кузбасс требуется разработчик .NET/С# для работы с веб-проектами. В связи с расширением штата и объема работы, ищем опытного разработчика, руководителя проектов. Требования:  опыт разработки на C#, ASP.NET MVC, SQL знания и практический опыт работы с JavaScript, AJAX, jQuery опыт работы более 3 лет желание развиваться умение работать в команде  Мы предлагаем:  интересные проекты, дружный коллектив официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена.   ";"  интересные проекты, дружный коллектив официальное трудоустройство и соц. пакет; возможность развития и карьерного роста; внеочередной оплачиваемый отпуск на время сессии (если Вы учитесь); комфортный офис в центре города и дружный коллектив удаленная работа исключена.   ";Опыт разработки на C#, ASP.NET MVC, SQL. Знания и практический опыт работы с JavaScript, AJAX, jQuery. Опыт работы более 3...;;"C#; JavaScript; ASP.NET; MVC; jQuery; SQL"
68;33738395;Ведущий программист 1C;Москва;160000.0;160000.0;ТД ТИНКО;2019-10-18T10:40:21+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности: 1. Участие в проектах: интеграция 1С с сайтом; с базами на SQL; электронный документооборот; взаимодействие со сторонними программами по API; 2. Разработка новой функциональности; 3. Анализ существующего кода, выявление, устранение ошибок; 4. Оптимизация производительности; 5. Консультация пользователей и формализация их требований.Требования:1. Опыт работы с 1С v 8 и программирования от 2 лет; 2. Знание двух и более типовых конфигураций 1С 8.2 или 8.3: УТ, БП, ЗУП; 3. Знание языка запросов, СКД, конвертации данных; 4. Навыки администрирования серверов предприятия и SQL будет плюсом; 5. Ответственность, умение работать в команде; 7. Желательно наличие сертификатов 1С и знание основ бухгалтерского и управленческого учета; 8. Английский язык технический; 9. Образование высшее- специалитет, магистратура (техническое). Условия:График работы с 9.00 до 18.00, пятидневная рабочая неделя (суббота, воскресенье - выходные дни), трудоустройство по ТК, наличие социального пакета, оплата больничных. Программы развития, корпоративные мероприятия. Карьерный и профессиональный рост. Обучение и сертификация.";График работы с 9.00 до 18.00, пятидневная рабочая неделя (суббота, воскресенье - выходные дни), трудоустройство по ТК, наличие социального пакета, оплата больничных. Программы развития, корпоративные мероприятия. Карьерный и профессиональный рост. Обучение и сертификация.;1. Опыт работы с 1С v 8 и программирования от 2 лет. 2. Знание двух и более типовых конфигураций...;"1. Участие в проектах: интеграция 1С с сайтом; с базами на SQL; электронный документооборот; взаимодействие со сторонними программами по...";"1С: Бухгалтерия; 1С: Предприятие 8; SQL; 1С программирование; Английский язык"
