;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{50000.0: 1, nan: 1, nan: 1, nan: 1};0.0;29.0;4.86;"3    2;1    1;0    1";Полная занятость    4;"Полный день         3;Удаленная работа    1";{}
