;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1, nan: 1, nan: 1, nan: 1, nan: 1, nan: 1};0.0;29.0;4.86;"1    3;3    3";Полная занятость    6;Полный день    6;{'1С программирование': 1, ' 1С: Бухгалтерия': 1, ' 1С: Предприятие 8': 2, ' 1С: Зарплата и управление персоналом': 1, ' 1С: Управление Торговлей': 1, ' 1С: Документооборот': 1, ' 1С: Зарплата и кадры': 1, ' Программное обеспечение': 1, ' Управление проектами': 1, 'ERP': 1, ' 1С программирование': 1, ' SQL': 1, ' MS SQL': 1, '1С: Предприятие 8': 1}
