;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;4.86;1    1;Полная занятость    1;Полный день    1;{'Golang': 1, ' JavaScript': 1, ' AngularJS': 1, ' HTML': 1, ' CSS': 1, ' MongoDB': 1, ' C++': 1}
