;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{50000.0: 1, 60000.0: 1, nan: 1};0.0;29.0;4.86;1    3;Полная занятость    3;"Полный день         2;Удаленная работа    1";{'iOS': 2, ' CoreData': 1, ' Objective-C': 2, ' JSON': 1, ' Git': 1, ' Swift': 1, ' RxSwift': 1, ' VIPER': 1, ' Clean Architecture': 1, ' Unit Testing': 1}
