;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;4.86;1    1;Полная занятость    1;Полный день    1;{'Sass': 1, ' Less': 1, ' postcss': 1, ' Gulp': 1, ' webpack': 1, ' react js': 1, ' vue js': 1, ' AngularJS': 1, ' CentOS': 1, ' Nginx': 1, ' PostgreSQL': 1}
