;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{120000.0: 1, 100000.0: 1, 50000.0: 1, nan: 1, nan: 1};0.0;29.0;4.86;1    5;Полная занятость    5;Полный день    5;{'JavaScript': 2, ' TypeScript': 1, ' Mobx': 1, ' Redux': 1, ' Git': 3, 'PHP': 1, ' jQuery': 2, ' CSS3': 2, ' 1С-Битрикс': 1, ' CSS': 1, ' ООП': 1, ' MySQL': 1, ' CMS Wordpress': 1, ' HTML': 1, ' HTML5': 2, ' JavaScript': 2, ' Ajax': 2, 'Веб-программирование': 1, ' Кроссбраузерная верстка': 1, ' Валидная верстка': 1, ' Sass': 1, ' JSON API': 1, ' VUE': 1, ' Ext JS': 1, ' ANT': 1, ' React': 1, ' npm': 1, ' Linux': 1, ' rhino': 1, ' sencha': 1}
