;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{15000.0: 1};0.0;29.0;4.86;0    1;Полная занятость    1;Полный день    1;{'1С программирование': 1, ' 1С: Комплексная автоматизация': 1, ' Обновление конфигурации 1С': 1, ' 1С: Бухгалтерия': 1, ' Обучение и развитие': 1}
