;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{60000.0: 1, 70000.0: 1, nan: 1};0.0;29.0;4.86;1    3;Полная занятость    3;Полный день    3;{'Python': 1, ' Django Framework': 1, ' Git': 1, ' PostgreSQL': 2, ' ООП': 1, 'SQL': 1, ' Python': 1}
