;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;4.86;0    1;Полная занятость    1;Полный день    1;{'Git': 1, ' SQL': 1, ' Less': 1, ' Проектирование пользовательских интерфейсов': 1, ' UI': 1}
