;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
14;Программист С++;Тюмень;69000.0;109000.0;Тензор;2019-09-17T16:37:28+0300;1;3;Полный день;Полная занятость;"Тензор – крупная российская IT-компания. Наш основной продукт – СБИС – сеть деловых коммуникаций. СБИС объединяет людей и компании, системы управления и учета, бизнес-процессы и документы в одной системе. СБИС придумали, создали и постоянно совершенствуют более 1000 разработчиков в 11 филиалах по стране. Мы ищем людей, способных реализовывать крупные проекты от идеи до “продакшна”. Присоединившись к нашей команде, у вас будет возможность усовершенствовать систему СБИС. Результатом вашей работы будут пользоваться более миллиона людей – на компьютерах, планшетах и смартфонах. В наш филиал в Тюмени мы ищем разработчика C++. Мы ждем от Вас:  Высшее техническое образование; Хорошее знание С++, SQL; умение разбираться в чужом коде; знание основ объектно-ориентированного программирования; нацеленность на достижение результата.  Будет плюсом:  опыт работы с системами контроля версий (git, svn); знакомство с iOS и Android; умение работать в режиме многозадачности.  Мы предлагаем:  оформление по ТК РФ и белую заработную плату; молодой, дружный коллектив; премии от 5 до 20% по итогам работы за месяц; ДМС после года работы в компании; активную корпоративную жизнь и компенсацию занятий спортом. ";"  оформление по ТК РФ и белую заработную плату; молодой, дружный коллектив; премии от 5 до 20% по итогам работы за месяц; ДМС после года работы в компании; активную корпоративную жизнь и компенсацию занятий спортом. ";Высшее техническое образование. Хорошее знание С++, SQL. Умение разбираться в чужом коде. Знание основ объектно-ориентированного программирования. Нацеленность на достижение...;;C++
51;Программист С++;Ижевск;;;Ижевский радиозавод;2019-10-09T12:58:35+0300;0;0;Гибкий график;Частичная занятость;"ИЖЕВСКИЙ РАДИОЗАВОД — российская группа приборостроительных компаний, реализующая российские и международные проекты в области космоса, железной дороги, топливно-энергетического комплекса. Дата основания — 6 марта 1958 года. На текущий момент предприятие насчитывает более 5500 человек. Задачи:  проектирование архитектуры ПО; разработка сетевых приложений на языке C++ для ОС Linux, Windows построение клиент/серверных приложений    Ты учишься на программиста? У тебя хорошие знания по профильным предметам? Хочешь заниматься разработкой ПО? Отлично! Откликайся на вакансию, стань частью нашей команды.   Условия: - уровень дохода обсуждается индивидуально с каждым кандидатом; - пятидневная нормированная рабочая неделя; - возможность совмещать учебу с работой (рассматриваем в том числе студентов очной и/или заочной формы обучения); - дружная команда и отличные наставники; - внутренние обучения и тренинги; - насыщенная корпоративная жизнь; - возможность участия в городских и республиканских мероприятиях; - путевки в детский оздоровительный лагерь «Радист»; - бесплатное медицинское обслуживание; - выгодные условия для посещения тренажерного зала! Бесплатное посещение спортзала «Импульс» и лыжной базы «Снежинка»;";" - уровень дохода обсуждается индивидуально с каждым кандидатом; - пятидневная нормированная рабочая неделя; - возможность совмещать учебу с работой (рассматриваем в том числе студентов очной и/или заочной формы обучения); - дружная команда и отличные наставники; - внутренние обучения и тренинги; - насыщенная корпоративная жизнь; - возможность участия в городских и республиканских мероприятиях; - путевки в детский оздоровительный лагерь «Радист»; - бесплатное медицинское обслуживание; - выгодные условия для посещения тренажерного зала! Бесплатное посещение спортзала «Импульс» и лыжной базы «Снежинка»;";;Проектирование архитектуры ПО. Разработка сетевых приложений на языке C++ для ОС Linux, Windows. Построение клиент/серверных приложений.;"Qt; ООП; C++"
