;max_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{nan: 1};0.0;29.0;4.86;1    1;Полная занятость    1;Удаленная работа    1;{'ABAP': 1, ' WF': 1, ' SAP UI5': 1, ' SAP Fiori': 1}
