;min_salarys;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{80000.0: 1};0.0;29.0;4.86;1    1;Полная занятость    1;Гибкий график    1;{'Python и его популярные веб-фреймворки': 1, ' JS': 1, ' ООП': 1, ' Контроль версий': 1, ' SQL': 1, ' Python': 1}
