;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
69;Senior PHP-разработчик;Ижевск;80000.0;130000.0;Kiwitaxi;2019-10-09T08:21:45+0300;3;6;Полный день;Полная занятость;Kiwitaxi - это международная компания и сервис бронирования трансферов по всему миру. Турист на нашем сайте может найти и заказать такси от аэропорта до места отдыха более чем в 98 странах мира, а обслуживаем мы более 700 аэропортов.Мы создаем комплексный продукт, который используют путешественники, компании-перевозчики, турагентства и travel-блогеры. Для развития данного высоконагруженного сервиса нам требуется PHP разработчик. Чем предстоит заниматься:  Работать над развитием веб-приложений и сервисов компании (разработка нового функционала, доработка текущего). Выполнять рефакторинг кода, участвовать в проектировании функциональных модулей и архитектуры в целом, проводить code review. Взаимодействовать с project managers, другими группами разработки и тестировщиками.  Требования:  Больше 3 лет опыта разработки на PHP. Желательно с использованием Symfony (или других фреймворков). Уверенно пишете SQL запросы и умеете оптимизировать запросы и схемы. Имеете опыт работы с реляционными и документоориентированными СУБД. Понимаете микросервисную архитектуру. Понимаете, что такое ООП, и умеете применять на практике основные паттерны проектирования.  Понимаете зачем нужны Unit-тесты и знаете как их писать. Для вас не проблема залезть в чужой код и разобраться.    Мы предлагаем:  Уникальный опыт в международном проекте. Премии по итогам работы (квартальный performance review). ДМС (добровольное медицинское страхование). Трудоустройство согласно ТК РФ. Работу в молодом дружном коллективе. Корпоративное обучение английскому языку. Участие в профессиональных конференциях. Офис в центре Ижевска со своей кухней. Хорошо оснащенное рабочее место (ноутбук и монитор). Предложение по зарплате обсуждается индивидуально, зависит от опыта и знаний. ;  Уникальный опыт в международном проекте. Премии по итогам работы (квартальный performance review). ДМС (добровольное медицинское страхование). Трудоустройство согласно ТК РФ. Работу в молодом дружном коллективе. Корпоративное обучение английскому языку. Участие в профессиональных конференциях. Офис в центре Ижевска со своей кухней. Хорошо оснащенное рабочее место (ноутбук и монитор). Предложение по зарплате обсуждается индивидуально, зависит от опыта и знаний. ;Больше 3 лет опыта разработки на PHP. Желательно с использованием Symfony (или других фреймворков). Уверенно пишете SQL запросы и умеете...;Работать над развитием веб-приложений и сервисов компании (разработка нового функционала, доработка текущего). Выполнять рефакторинг кода, участвовать в проектировании функциональных...;"PHP; Symfony; MongoDB; MySQL"
97;Senior PHP-разработчик;Ижевск;80000.0;130000.0;Kiwitaxi;2019-10-07T09:51:46+0300;3;6;Удаленная работа;Полная занятость;Ищем senior PHP-разработчика на full-time удаленно.  Kiwitaxi - это международная компания и сервис бронирования трансферов по всему миру. Турист на нашем сайте может найти и заказать такси от аэропорта до места отдыха более чем в 98 странах мира, а обслуживаем мы более 700 аэропортов.Мы создаем комплексный продукт, который используют путешественники, компании-перевозчики, турагентства и travel-блогеры. Для развития данного высоконагруженного сервиса нам требуется PHP разработчик. Чем предстоит заниматься:  Работать над развитием веб-приложений и сервисов компании (разработка нового функционала, доработка текущего). Выполнять рефакторинг кода, участвовать в проектировании функциональных модулей и архитектуры в целом, проводить code review. Взаимодействовать с project managers, другими группами разработки и тестировщиками.  Требования:  Больше 3 лет опыта разработки на PHP. Желательно с использованием Symfony (или других фреймворков). Уверенно пишете SQL запросы и умеете оптимизировать запросы и схемы. Имеете опыт работы с реляционными и документоориентированными СУБД. Понимаете микросервисную архитектуру. Понимаете, что такое ООП, и умеете применять на практике основные паттерны проектирования. Понимаете зачем нужны Unit-тесты и знаете как их писать. Для вас не проблема залезть в чужой код и разобраться.    Мы предлагаем:  Уникальный опыт в международном проекте. Участие в профессиональных конференциях. Предложение по зарплате обсуждается индивидуально, зависит от опыта и знаний. ;  Уникальный опыт в международном проекте. Участие в профессиональных конференциях. Предложение по зарплате обсуждается индивидуально, зависит от опыта и знаний. ;Больше 3 лет опыта разработки на PHP. Желательно с использованием Symfony (или других фреймворков). Уверенно пишете SQL запросы и умеете...;Работать над развитием веб-приложений и сервисов компании (разработка нового функционала, доработка текущего). Выполнять рефакторинг кода, участвовать в проектировании функциональных...;"PHP; Symfony; MongoDB; MySQL"
