;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
13;Программист 1с;Ижевск;60000.0;80000.0;Колпаков Олег Иванович;2019-10-10T00:09:04+0300;1;3;Полный день;Полная занятость;Обязанности:  Написание Обработок для интеграции с другими системами через Com объекты Проектирование интерфейса 1с для складского учета Консультирование сотрудников технической поддержки по работе с программой Настройка парка серверного оборудования в рамках обеспечения требуемой производительности системы и сохранности информации. Взаимодействие с поставщиками ПО на базе 1с в части сделанного на заказ ПО.  Требования:  Опыт сопровождения ПО на 1С. Знания администрирования (Windows/Linux), сетей. Опыт работы в технической поддержке. Высокий уровень коммуникативных навыков. Способность к командной работе. Стрессоустойчивость, внимательность.  Условия:  Можно удаленно, но в режиме онлайн с появлением в Офисе по запросу не реже чем Раз в Неделю Обучения за счет компании. Крупные проекты ведутся совместно с аутсорс компаниями 1с. Чай, кофе, молоко за счет компании. ;  Можно удаленно, но в режиме онлайн с появлением в Офисе по запросу не реже чем Раз в Неделю Обучения за счет компании. Крупные проекты ведутся совместно с аутсорс компаниями 1с. Чай, кофе, молоко за счет компании. ;Опыт сопровождения ПО на 1С. Знания администрирования (Windows/Linux), сетей. Опыт работы в технической поддержке. Высокий уровень коммуникативных навыков. ;Написание Обработок для интеграции с другими системами через Com объекты. Проектирование интерфейса 1с для складского учета. Консультирование сотрудников технической...;"1С: Управление Торговлей; 1С: Предприятие 8; Оптово-розничное кассовое обслуживание; Windows Os; Пользователь ПК; 1с рарус торговый комплекс"
60;Программист 1с;Ижевск;;;НОРТ;2019-10-09T10:57:33+0300;1;3;Полный день;Полная занятость;Обязанности:  Участие (В качестве программиста) в полном цикле проектов разработки и внедрения адаптированных решений на базе конфигураций 1С:ERP,1:УПП,1С:документооборот Программирование по ТЗ  Требования:  Образование среднее специальное или высшее Опыт работы от 2х лет Знание платформы 1С не ниже 8.2  Условия:  Интересная работа в производственной компании, которая на рынке более 25 лет. Производим уникальные противопожарные деревянные двери. Достойная оплата труда, обсуждаем с каждым кандидатом индивидуально (в зависимости от уровня профессиональных знаний, умений, навыков) Возможность карьерного роста Работа в Ленинском районе (Малиновая гора). Организован служебный транспорт. ;  Интересная работа в производственной компании, которая на рынке более 25 лет. Производим уникальные противопожарные деревянные двери. Достойная оплата труда, обсуждаем с каждым кандидатом индивидуально (в зависимости от уровня профессиональных знаний, умений, навыков) Возможность карьерного роста Работа в Ленинском районе (Малиновая гора). Организован служебный транспорт. ;Образование среднее специальное или высшее. Опыт работы от 2х лет. Знание платформы 1С не ниже 8.2.;Участие (В качестве <highlighttext>программиста</highlighttext>) в полном цикле проектов разработки и внедрения адаптированных решений на базе конфигураций 1С:ERP,1...;
