;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
66;Java-разработчик;Тюмень;30000.0;120000.0;Строительный Двор;2019-10-07T07:52:54+0300;1;3;Полный день;Полная занятость;"Строительный Двор - крупнейший поставщик строительных и отделочных материалов с 1993 года!16 городов, 54 розничных магазинов, более 2 000 сотрудников.У нас микросервисная архитектура и agile подход к разработке,нет менеджеров и начальников, у нас есть самоорганизованные команды!Открытость экспериментам и новым инструментам!Мы любим web и у нас всегда есть интересные задачи! Общие требования:  опыт коммерческой разработки (не менее 1 года); опыт командной работы.  Требования к стеку:  Java; Spring Framework (Boot, REST, Data-JPA); PostgreSQL.  Будет плюсом:  знание Docker, Kubernetes; опыт коммерческой разработки с использованием Spring; опыт разработки микросервисов; приверженность к чистому коду и к чистой архитектуре; опыт работы с системами управления версий; умение тестировать код (JUnit, Mockito); желание учиться, развиваться, решать бизнес задачи.  Обязанности:  проектирование, разработка, внедрение и сопровождение проектов компании с использованием технологического стека Java, Spring.  Условия:  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";"  Официальная заработная плата, уровень обсуждается на собеседовании; свободный график работы; официальное трудоустройство; современный классный офис со своей столовой; насыщенная корпоративная жизнь; дополнительный официальный день отпуска, за год работы в компании.  Стань частью нашей команды !Мы ждём твоё резюме!";Опыт коммерческой разработки (не менее 1 года). Опыт командной работы. Java. Spring Framework (Boot, REST, Data-JPA). PostgreSQL. ;Проектирование, разработка, внедрение и сопровождение проектов компании с использованием технологического стека Java, Spring.;"Java; Spring Framework; PostgreSQL; Hibernate; Mockito; JUnit; Docker; Kubernetes"
8;Java-разработчик;Тюмень;;;IT2G;2019-10-10T08:09:14+0300;1;3;Полный день;Полная занятость;Обязанности:   Участие в проектах по разработке интеграционных и BPM-решений, систем документооборота на базе Java EE.   Участие в проектировании архитектуры информационных систем, подготовка внутренней документации.   Проектирование и реализация компонентов информационных систем.   Требования:   Опыт от 2 лет.   Java SE 7 или 8 (Collections, Exception handling, Synchronization, Lambda Expressions).   Spring, Spring MVC. Понимание Servlet API.   Проектирование и разработка Web сервисов (обязательно REST и желательно SOAP). Понимание принципов работы HTTP(S).Apache Tomcat или Eclipse Jetty или другой app server.   Понимание ООП, SOLID-принципов.   Умение строить SQL запросы.     Базовые навыки Javascript.   Взамен мы предлагаем:   молодой и дружный коллектив.   график работы: 5/2 с 9.00 до 18.00 с возможностью его сдвигать.   оформление в строгом соответствии ТК РФ.   оклад + полугодовые премии.   спортивные и культурные мероприятия.   возможность кадрового и экспертного роста.   компенсации и Льготы   мотивационная программа признания заслуг   оплата мобильной связи     обучение в индивидуальном и корпоративном форматах.   Условия:   полный рабочий день.   конкурентоспособная заработная плата по результатам собеседования.   оформление по ТК РФ.  ;   полный рабочий день.   конкурентоспособная заработная плата по результатам собеседования.   оформление по ТК РФ.  ;Опыт от 2 лет. Java SE 7 или 8 (Collections, Exception handling, Synchronization, Lambda Expressions). Spring, Spring MVC. ;Участие в проектах по разработке интеграционных и BPM-решений, систем документооборота на базе Java EE. Участие в проектировании архитектуры информационных...;"Java; Java EE; Java Servlets; REST; Spring Framework; SOAP; SQL; MVC"
