;names;minCountDays;maxCountDays;avgCountDays;experience;employment;schedule;skills
0;{'PHP-программист': 1, 'IOS разработчик': 2, 'Senior PHP-разработчик': 2, 'Android разработчик': 1};0.0;29.0;4.86;"1    3;3    3";Полная занятость    6;"Полный день         3;Удаленная работа    3";{'PHP': 3, ' MySQL': 3, ' PHP5': 1, ' HTML5': 1, ' JavaScript': 1, ' Git': 3, ' ООП': 1, 'iOS': 2, ' CoreData': 1, ' Objective-C': 2, ' JSON': 1, ' Symfony': 2, ' MongoDB': 2, ' Swift': 1, ' RxSwift': 1, ' VIPER': 1, ' Clean Architecture': 2, ' Unit Testing': 2, 'Android': 1, ' Kotlin': 1, ' Java': 1, ' RxJava': 1, ' Dagger': 1}
